min_deg,max_deg,number_component,number_articul,numbertriangle,clique_number,max_independent_set,distribution
2,77,1,0,51698,55,6,0
3,75,1,0,48942,49,5,1
5,78,1,0,49519,47,5,1
7,76,1,0,50925,52,5,0
2,75,1,2,46919,47,5,0
0,77,2,0,45052,44,6,1
5,83,1,0,59526,54,5,0
7,78,1,0,49497,47,5,1
2,79,1,0,59633,59,5,0
1,82,1,1,56466,51,6,0
1,79,1,1,58487,57,5,0
4,75,1,0,57399,60,6,0
0,75,2,1,47599,50,7,0
3,81,1,0,61283,55,5,0
0,78,2,0,55787,57,6,0
11,72,1,0,41601,43,4,1
0,72,2,1,47838,55,7,0
5,80,1,0,56946,51,5,1
15,70,1,0,40438,42,4,1
1,79,1,1,57114,54,6,0
4,79,1,0,57149,55,5,1
5,85,1,0,67443,54,4,1
11,76,1,0,52828,51,4,1
7,74,1,0,46058,52,5,0
12,77,1,0,57029,54,4,0
4,74,1,0,47009,54,6,0
0,74,2,0,46758,51,7,0
0,79,2,0,52210,49,5,1
3,76,1,0,47196,48,5,1
0,77,2,0,54061,56,6,0
2,81,1,0,52250,46,5,1
7,78,1,0,50834,47,4,1
2,75,1,0,49355,52,5,0
0,76,2,1,54296,56,8,0
9,83,1,0,63858,56,4,1
4,72,1,0,47620,54,6,0
3,73,1,0,46509,48,5,1
6,77,1,0,51241,49,5,1
6,79,1,0,53053,48,5,1
5,82,1,0,60266,54,5,0
10,78,1,0,53104,49,4,1
1,74,2,0,50100,54,6,0
0,74,2,1,47903,52,7,0
0,81,2,0,50382,49,5,1
5,76,1,0,46677,46,5,1
0,76,2,4,56663,59,8,0
1,76,1,1,49126,54,6,0
0,77,3,1,57206,59,7,0
4,80,1,0,53343,46,5,1
0,72,2,0,45976,54,7,0
3,74,1,0,48653,47,5,1
0,71,2,0,41868,47,6,0
11,76,1,0,49452,51,4,1
0,70,3,0,43579,52,7,0
8,77,1,0,50518,51,5,1
5,83,1,0,64380,56,5,0
0,79,2,0,59111,54,5,1
0,78,3,1,45495,47,7,0
1,81,1,1,54198,48,5,1
4,85,1,0,78125,64,5,1
0,76,2,0,54197,54,6,0
0,72,2,1,44722,51,6,0
13,74,1,0,43201,41,4,1
0,75,2,1,48503,51,7,0
0,78,2,1,61230,58,6,0
12,72,1,0,45878,52,4,1
0,75,2,0,48850,50,6,0
4,76,1,0,47112,44,5,1
1,75,1,1,50083,50,5,0
0,74,3,0,53896,56,7,0
5,84,1,0,60466,50,4,1
7,81,1,0,71754,64,5,0
3,78,1,0,53526,49,5,1
0,82,2,0,58664,50,5,1
10,77,1,0,53598,51,4,1
6,79,1,0,55866,55,5,1
6,74,1,0,49460,51,5,1
7,78,1,0,54579,56,4,1
2,83,1,0,60230,56,5,1
12,80,1,0,55636,53,4,0
6,72,1,0,42086,43,5,1
1,75,2,0,54220,55,6,0
15,74,1,0,46817,46,4,1
20,78,1,0,49329,45,4,0
2,76,1,0,48082,49,5,1
2,77,2,0,46584,49,6,0
4,83,1,0,59430,51,4,1
2,78,1,0,50521,52,5,1
13,84,1,0,64978,55,4,1
0,71,2,1,41162,49,8,0
15,76,1,0,56878,55,4,1
11,78,1,0,52884,54,4,1
0,78,2,0,57871,58,6,0
1,72,1,2,43425,49,7,0
2,83,1,0,60372,49,5,1
6,80,1,0,57165,52,5,1
7,75,1,0,46770,47,5,1
4,81,1,0,56007,50,5,1
1,73,1,3,47399,53,7,0
3,78,1,0,53391,49,5,1
4,75,1,0,49134,53,6,0
11,85,1,0,61491,52,4,1
0,81,2,1,56271,55,7,0
1,79,1,1,59104,55,5,0
10,76,1,0,50231,48,5,1
1,81,1,2,59748,56,7,0
2,80,1,0,62667,56,5,1
22,74,1,0,45159,41,4,1
0,74,2,0,48213,52,7,0
0,82,2,0,65837,57,6,0
2,75,1,0,50985,51,5,1
0,76,2,0,51711,51,6,0
5,82,1,0,61622,56,5,1
0,75,3,0,48500,50,7,0
6,84,1,0,59708,51,4,1
0,74,2,0,44157,48,6,0
0,77,3,0,52697,50,6,0
5,80,1,0,56873,53,5,1
13,82,1,0,59085,52,4,1
4,83,1,0,60187,53,5,1
0,76,2,0,48036,49,7,0
4,76,1,0,47954,47,5,1
0,86,2,0,80181,67,6,0
1,75,1,1,45426,45,5,1
9,80,1,0,63729,57,4,1
9,76,1,0,46732,45,4,1
1,82,1,1,62130,53,5,1
11,77,1,0,54104,51,4,1
1,81,2,0,61853,58,6,0
0,72,2,0,47223,49,5,1
3,74,1,0,49440,50,5,1
4,78,1,0,55843,55,5,0
8,82,1,0,61337,54,4,1
0,73,2,0,42917,50,6,0
11,75,1,0,46928,46,4,1
2,72,1,0,42780,46,7,0
1,72,2,1,44344,50,7,0
1,72,1,3,47060,53,7,0
2,80,1,0,63210,62,5,0
10,86,1,0,64176,55,4,1
16,80,1,0,55980,50,4,1
1,78,1,2,57016,58,7,0
1,79,1,1,62477,59,5,0
0,78,2,0,57279,53,6,0
1,78,1,1,54307,51,5,1
3,73,1,0,43502,46,6,0
2,79,1,0,55396,53,6,0
0,78,3,0,55817,55,7,0
2,77,1,1,47990,45,5,1
5,71,1,0,45077,49,5,1
10,81,1,0,60452,55,4,1
5,81,1,0,59444,54,5,1
3,73,1,0,46084,46,5,0
0,72,2,0,48588,55,6,0
0,77,2,0,52647,53,7,0
1,74,1,1,50158,54,6,0
4,82,1,0,59134,52,4,1
1,83,1,1,72159,63,5,0
4,83,1,0,65763,56,4,1
1,79,1,2,54112,51,6,0
0,77,2,1,56330,55,6,0
3,78,1,0,60155,58,5,0
8,81,1,0,56302,50,4,1
1,79,1,2,54032,49,6,0
2,72,1,0,45208,53,6,0
0,74,2,2,50387,53,7,0
0,77,2,0,53822,53,5,0
10,75,1,0,48123,46,4,1
5,77,1,0,51584,49,4,1
10,84,1,0,64428,56,4,1
6,74,1,0,50686,51,5,1
3,75,1,0,48458,48,5,0
7,85,1,0,66605,54,4,1
7,75,1,0,44730,46,4,1
0,74,2,2,48111,54,6,0
1,79,1,1,66395,61,6,0
1,73,1,1,45751,51,6,0
0,81,2,0,54386,51,5,1
1,81,1,1,61583,59,5,0
2,77,1,1,51616,53,6,0
3,75,1,0,48008,47,5,1
0,76,2,0,46409,45,6,1
8,75,1,0,46441,44,5,1
3,77,1,0,52317,51,5,1
3,77,1,0,58205,59,5,1
7,80,1,0,56324,52,4,1
11,75,1,0,51032,50,5,1
1,88,2,2,66477,56,7,0
2,74,1,0,43354,45,5,1
4,83,1,0,66633,55,5,0
0,78,2,1,52658,55,6,0
0,77,2,1,50223,51,7,0
6,71,1,0,41814,44,5,1
11,78,1,0,48120,44,4,1
2,83,2,1,64020,60,5,0
0,74,2,0,41793,43,6,1
4,82,1,0,55976,50,5,1
1,75,1,1,47437,51,6,0
3,76,1,0,48487,47,5,1
1,74,2,0,51466,53,6,0
2,81,1,0,56683,54,6,0
1,75,2,0,46454,46,6,0
8,76,1,0,50886,51,4,1
0,72,2,0,41439,47,6,0
0,78,2,0,52106,52,5,1
0,86,2,3,71530,58,7,0
2,80,1,1,49648,47,5,1
0,78,2,0,48848,48,5,1
3,85,1,0,68973,56,5,1
9,84,1,0,68145,55,4,1
0,70,2,0,39929,50,7,0
6,83,1,0,65511,58,4,0
1,79,1,5,57090,52,7,0
11,81,1,0,59391,52,4,1
3,75,2,0,49752,53,6,0
1,83,1,1,58062,56,5,1
0,72,2,0,40930,52,7,0
3,73,1,0,42787,49,6,0
2,78,1,0,51316,47,5,1
1,76,1,1,51838,50,5,1
1,77,1,1,55830,50,5,1
10,77,1,0,56324,56,5,1
3,75,1,0,51138,52,6,0
7,75,1,0,52381,54,5,0
14,80,1,0,59177,53,4,1
10,76,1,0,47857,44,5,1
3,76,1,0,48724,52,5,0
2,79,1,0,56281,51,5,1
1,77,1,1,52687,53,6,0
4,76,1,0,55420,56,5,0
0,80,2,0,66700,61,5,0
12,79,1,0,55658,51,4,1
3,76,1,0,53709,52,5,0
3,77,1,0,52435,48,5,1
4,75,1,0,46879,47,5,0
0,74,2,1,49464,53,6,0
2,82,1,0,65837,58,5,0
6,80,1,0,57496,56,4,1
10,78,1,0,49622,46,4,1
1,80,1,1,52465,50,6,0
6,78,1,0,50900,49,5,0
0,83,2,0,66119,55,5,0
0,73,2,0,43917,45,7,0
0,72,2,2,43570,49,7,0
10,80,1,0,57591,50,4,1
0,83,2,0,66762,59,4,1
5,81,1,0,66386,61,5,1
5,79,1,0,53530,51,4,1
3,84,1,0,63728,54,5,1
1,78,1,2,57769,56,6,0
0,78,2,0,51187,46,5,1
4,73,1,0,48643,53,5,0
0,75,3,0,48325,51,7,0
7,79,1,0,51393,46,4,1
0,81,3,0,67627,59,6,0
1,82,1,2,69252,62,5,0
4,84,1,0,59218,56,5,1
9,73,1,0,43618,45,5,1
9,84,1,0,61369,51,4,1
7,74,1,0,49405,49,4,1
4,77,1,0,54492,54,5,0
10,81,1,0,65833,55,4,0
1,78,1,1,48498,45,5,1
1,81,1,1,60369,53,5,1
2,75,1,0,52237,54,5,0
1,84,1,1,61254,51,4,1
0,76,3,0,54809,59,7,0
0,81,2,0,59440,55,6,1
2,81,1,0,60979,56,5,0
5,79,1,0,55449,50,4,1
5,77,1,0,58409,56,5,0
15,81,1,0,64614,56,4,1
5,67,1,0,36792,44,5,0
3,72,1,0,43605,45,6,0
8,84,1,0,61164,52,4,1
3,86,1,0,65786,55,4,1
13,78,1,0,50561,47,4,1
0,70,2,0,38682,47,7,0
0,79,2,0,59393,55,6,0
1,73,1,1,46356,50,7,0
1,80,1,1,60547,55,5,1
0,78,2,0,49923,50,7,0
2,80,1,0,57922,55,5,0
0,80,3,0,58154,54,7,0
5,81,1,0,57424,49,4,1
9,79,1,0,52723,48,4,1
0,74,2,1,43045,46,7,0
2,79,1,0,57600,54,5,0
8,78,1,0,51188,49,4,1
5,78,1,0,50934,48,5,1
1,76,1,1,53733,55,6,0
1,83,1,1,65781,59,5,0
2,78,1,1,56796,53,6,0
5,80,1,0,52484,47,4,1
0,82,3,0,64701,60,7,0
4,75,1,0,50442,54,5,0
16,78,1,0,57510,56,4,1
6,79,1,0,54754,51,5,1
1,83,1,1,62541,52,5,1
10,75,1,0,49411,47,4,1
1,81,1,2,60874,58,6,0
2,78,1,0,56008,51,5,1
7,81,1,0,59733,57,5,0
4,75,1,0,48774,50,5,0
0,80,2,1,58075,54,6,0
0,77,2,0,56734,53,5,0
11,80,1,0,54689,48,4,1
4,76,1,0,48874,47,5,1
1,76,1,2,49770,55,6,0
1,79,1,1,54311,48,5,1
10,78,1,0,54770,51,4,1
0,84,3,1,75207,62,7,0
2,85,1,0,77010,67,6,0
8,85,1,0,68590,58,4,1
20,80,1,0,54157,46,4,1
4,76,1,0,48499,48,5,1
1,74,1,1,49655,54,7,0
0,74,2,0,44894,46,5,1
2,72,1,0,42673,47,6,0
6,75,1,0,51829,56,5,0
1,85,2,0,70765,61,5,1
13,81,1,0,55632,50,4,1
0,77,2,0,48985,49,5,0
9,71,1,0,47335,53,5,1
1,75,1,2,49605,54,7,0
2,79,1,0,57500,53,5,1
0,80,3,1,62919,60,7,0
2,76,1,0,51219,52,5,0
3,76,1,0,56064,55,6,0
2,77,1,0,54077,53,5,0
4,79,1,0,60636,55,5,1
9,82,1,0,58621,50,4,1
0,75,2,0,53891,57,6,0
0,69,2,0,38791,45,7,0
3,80,1,0,59882,56,5,0
3,76,1,0,48510,50,5,1
1,73,1,1,47016,51,6,0
0,75,3,0,49551,53,7,0
1,71,1,4,45267,55,7,0
0,83,2,0,62917,54,4,1
0,74,2,1,50932,53,8,0
1,77,2,0,53620,54,6,0
0,82,2,0,61493,55,6,0
2,76,1,0,51015,52,5,1
5,75,1,0,55481,58,5,0
2,73,1,0,44180,49,6,0
4,77,1,0,52125,50,5,1
8,76,1,0,50038,49,5,1
0,86,3,1,76008,61,7,0
1,80,1,2,59462,57,6,0
8,81,1,0,54944,49,4,1
5,84,1,0,58982,52,4,1
5,81,1,0,64242,58,5,0
5,76,1,0,50210,46,5,1
3,75,1,0,51123,52,5,1
0,74,2,1,49021,53,7,0
14,82,1,0,61867,52,4,1
3,73,1,0,46113,48,5,1
1,76,2,0,52179,53,6,0
1,86,1,1,55932,54,5,1
1,81,1,1,61929,58,6,0
2,76,1,1,51199,53,6,0
1,74,1,1,45741,50,7,0
0,81,3,0,61934,56,7,0
0,72,2,0,40665,46,6,0
4,78,1,0,52441,49,5,1
4,77,1,0,55098,51,4,1
1,83,1,1,64651,54,5,0
0,76,3,1,55558,57,8,0
0,85,2,0,65785,55,6,0
10,70,1,0,39180,44,5,1
4,80,1,0,60307,54,5,1
1,78,1,1,52289,46,5,1
8,79,1,0,61516,55,4,1
16,72,1,0,44720,42,4,1
10,76,1,0,47408,46,4,1
4,78,1,0,56395,55,5,0
0,78,2,1,60236,56,7,0
6,77,1,0,43776,43,5,1
7,80,1,0,48710,44,4,1
0,84,2,0,63944,55,5,0
5,80,1,0,54676,48,4,1
3,76,1,0,45922,46,5,1
3,78,1,0,50921,47,5,1
2,79,1,0,55511,54,6,0
0,81,3,0,57711,54,7,0
4,79,1,0,55790,53,5,1
13,83,1,0,64808,54,4,1
5,78,1,0,54582,53,5,0
0,78,2,1,61076,60,7,0
0,83,2,1,66254,55,6,0
9,83,1,0,66221,57,4,1
1,80,2,0,64600,57,6,0
6,80,1,0,55397,49,5,1
7,74,1,0,46956,51,5,1
16,76,1,0,49688,48,4,1
1,72,2,2,44281,50,8,0
10,84,1,0,59500,52,4,1
0,85,3,0,72665,61,6,0
8,79,1,0,48991,45,4,1
8,77,1,0,49237,49,4,1
0,74,3,0,49609,51,7,0
0,76,2,0,55562,59,7,0
0,83,2,0,67566,59,5,1
1,73,1,3,45634,51,7,0
0,88,2,0,66038,52,5,1
6,77,1,0,50370,49,5,1
1,81,1,1,49726,46,5,1
1,68,1,1,39944,49,6,0
9,75,1,0,46889,46,5,1
8,82,1,0,58008,53,4,1
3,69,1,0,38157,47,6,0
12,81,1,0,53327,50,4,1
4,72,1,0,41294,47,6,0
0,79,2,0,57465,56,6,0
3,81,1,0,67383,62,5,0
2,87,1,0,66402,52,5,1
2,76,1,0,54978,56,6,0
5,74,1,0,49211,47,5,1
5,80,1,0,56664,52,5,1
11,76,1,0,48152,46,4,1
4,84,1,0,69714,60,4,0
0,78,3,0,59932,59,7,0
0,82,2,0,59710,54,6,0
8,75,1,0,45628,43,4,1
3,76,1,0,53629,56,6,0
5,74,1,0,43877,44,5,0
0,76,3,1,49014,50,7,0
0,83,2,0,72001,63,6,0
1,83,2,1,70331,68,7,0
1,73,2,1,47076,51,7,0
4,75,1,0,52971,53,5,0
11,79,1,0,55111,51,4,1
4,76,1,0,54820,56,5,0
0,74,2,0,49970,54,6,0
1,77,1,1,47971,51,5,0
1,69,1,1,40843,46,6,0
2,76,1,0,44492,45,5,1
6,81,1,0,51132,48,5,1
0,80,2,1,60977,56,6,0
6,83,1,0,54443,51,4,1
6,81,1,0,54353,51,5,1
1,82,1,1,65368,60,5,0
1,74,1,1,46854,44,5,1
10,73,1,0,46137,49,4,1
8,76,1,0,45494,42,5,1
15,75,1,0,51359,51,4,1
0,75,2,0,46443,47,5,1
5,83,1,0,64494,58,5,1
3,75,1,1,49864,54,6,0
6,77,1,0,57778,58,5,0
0,76,2,1,44043,44,7,0
1,84,1,1,67267,61,5,1
11,72,1,0,42654,47,4,1
0,82,2,0,69935,61,6,0
2,78,1,0,57557,56,6,0
2,72,1,0,41155,40,5,1
0,81,3,0,65032,58,7,0
10,81,1,0,55989,52,4,1
2,76,1,4,56474,57,7,0
7,76,1,0,50395,51,5,0
6,84,1,0,64881,55,4,1
1,78,1,1,56981,57,7,0
1,81,1,1,68690,64,6,0
1,77,1,1,48254,46,5,1
5,78,1,0,47896,45,5,1
5,77,1,0,53170,54,5,0
2,82,1,0,56157,49,4,1
0,76,3,0,53514,53,6,0
3,88,1,0,59262,53,4,1
3,78,1,0,57455,54,4,1
1,75,2,1,49651,52,7,0
1,75,1,1,54741,59,7,0
2,82,1,0,63552,60,5,0
12,85,1,0,64585,54,4,1
0,75,3,0,53102,53,7,0
1,71,1,1,41375,49,6,0
11,84,1,0,63192,53,4,1
6,78,1,0,55410,54,5,0
0,78,3,0,60203,62,7,0
12,78,1,0,51432,47,4,1
13,78,1,0,52685,47,4,1
0,81,2,0,58600,54,6,0
0,78,2,0,54175,51,7,0
2,81,1,0,62772,58,5,0
0,86,2,0,78214,64,5,0
3,85,1,0,75575,63,6,0
0,83,2,0,65782,57,6,0
2,80,2,0,62212,59,5,0
2,80,1,0,59647,56,6,0
1,73,1,1,46958,53,7,0
1,79,1,1,49944,45,5,1
2,65,1,0,33746,44,6,0
4,76,1,0,53028,53,5,1
0,73,3,0,43627,45,7,0
8,77,1,0,51252,49,5,1
0,79,2,0,58893,54,6,0
0,70,2,0,38348,45,7,0
1,80,1,1,52715,49,5,1
6,79,1,0,56214,52,4,1
10,75,1,0,44246,45,4,1
7,79,1,0,47573,47,5,1
4,76,1,0,45969,44,5,1
13,83,1,0,65410,57,4,1
0,74,2,1,48720,55,7,0
1,75,2,0,53559,55,6,0
10,87,1,0,71294,56,4,1
2,79,1,0,57877,56,6,0
0,81,2,2,62312,58,7,0
7,81,1,0,68924,59,4,1
12,73,1,0,46150,47,4,1
0,82,2,0,53333,47,5,1
3,69,1,0,40154,47,6,0
4,76,1,0,50652,53,6,0
8,77,1,0,53272,51,4,1
1,75,1,1,52629,55,6,0
6,80,1,0,56721,51,4,1
1,74,1,1,49024,54,6,0
6,79,1,0,55869,53,5,1
6,78,1,0,48583,51,4,1
2,78,1,1,50101,47,5,1
0,77,2,1,58627,56,6,0
13,78,1,0,46399,42,4,1
1,76,2,1,59415,61,6,0
4,75,1,0,43618,43,5,1
1,73,1,1,47956,50,5,1
5,75,1,0,48586,47,5,1
3,69,1,0,41337,45,5,1
17,77,1,0,53759,51,4,1
0,79,3,0,56132,55,7,0
0,81,3,0,61600,58,6,0
7,83,1,0,61396,52,4,1
0,68,2,0,35955,42,7,0
2,78,1,0,56387,54,5,1
7,80,1,0,53534,49,4,1
2,77,1,0,55863,57,6,0
0,70,2,0,42075,48,7,0
0,77,3,2,51304,52,8,0
0,76,2,1,45022,47,7,0
0,75,2,0,48003,51,7,0
0,80,2,0,55909,49,5,1
6,79,1,0,59209,56,5,0
9,75,1,0,44831,47,4,1
2,70,1,0,44537,54,7,0
2,76,1,0,45425,46,5,1
11,79,1,0,53824,52,4,1
0,78,2,0,52307,54,6,0
0,77,2,1,51674,55,7,0
9,76,1,0,53117,53,4,1
9,79,1,0,56016,49,4,1
0,79,2,0,57873,55,6,0
1,80,1,1,60482,56,5,1
0,77,2,1,54479,57,7,0
0,82,3,0,65262,57,6,0
4,88,1,0,76477,63,4,0
1,82,1,1,54967,49,5,1
7,76,1,0,47895,46,5,1
0,76,2,2,51442,55,7,0
0,77,2,0,53280,55,6,0
11,87,1,0,78829,60,4,0
1,76,2,0,46747,48,5,0
11,80,1,0,52468,47,4,1
0,78,2,1,54612,52,7,0
1,79,2,0,57955,53,6,0
0,73,3,0,43867,46,8,0
0,77,3,0,51743,54,7,0
3,71,1,0,41187,46,6,0
0,70,2,0,42060,50,8,0
11,75,1,0,45829,44,4,1
8,83,1,0,60314,53,4,1
1,71,2,0,43148,51,6,0
3,83,1,0,58581,54,4,1
9,78,1,0,52968,50,4,1
1,74,1,2,47827,54,7,0
2,77,1,0,55038,56,6,0
23,84,1,0,63417,54,3,1
1,75,2,0,50497,52,6,0
1,78,1,1,53679,51,6,0
0,80,2,1,61615,57,7,0
15,79,1,0,56387,52,4,1
1,74,1,2,42125,47,6,0
0,80,2,0,51857,55,6,0
1,79,1,3,58831,55,5,0
2,80,1,1,64416,57,6,0
2,84,1,0,61126,51,4,1
0,72,2,1,41957,49,7,0
13,75,1,0,47026,44,4,1
4,76,1,0,55995,57,6,0
4,79,1,0,54930,50,5,1
3,82,1,0,59300,51,4,1
3,80,1,0,54683,50,5,1
1,74,1,2,48654,52,6,0
1,77,1,1,47840,46,5,1
2,76,1,0,49948,49,5,1
3,80,1,0,57305,52,5,1
0,81,2,0,53023,48,6,0
8,77,1,0,53099,54,5,0
4,80,1,0,54217,51,5,1
4,84,1,0,60226,51,4,1
11,79,1,0,55598,49,4,1
0,76,2,1,55295,57,7,0
8,76,1,0,51229,49,4,1
0,83,2,0,63758,55,6,0
1,77,1,1,53647,54,6,0
0,75,4,0,51804,53,8,0
0,72,3,0,42551,51,7,0
5,66,1,0,36893,47,6,0
4,77,1,0,53656,53,5,0
8,72,1,0,41511,45,4,1
0,73,2,1,45086,51,7,0
4,75,1,0,48307,52,5,0
2,78,1,1,57304,55,6,0
2,80,1,0,57827,53,5,1
2,81,1,0,59945,53,5,1
2,79,1,0,57752,54,5,1
15,72,1,0,44370,45,4,1
12,77,1,0,47291,46,4,1
1,82,1,1,61010,54,6,0
1,76,1,1,49818,51,5,0
1,74,1,1,47583,52,7,0
0,69,2,0,36549,47,7,0
0,71,2,1,45400,52,6,0
1,78,2,0,59915,55,6,0
8,79,1,0,48399,47,4,1
11,75,1,0,51868,56,4,1
1,73,1,2,48950,51,6,0
1,73,1,1,45860,51,6,0
0,74,2,0,49888,52,6,0
4,77,1,0,52479,49,5,1
3,78,1,1,54298,54,5,0
7,80,1,0,51131,46,4,1
9,77,1,0,45562,43,5,1
2,79,1,1,56717,51,5,1
0,83,2,1,72495,62,7,0
0,84,3,0,68471,60,7,0
7,80,1,0,57012,50,5,1
0,74,3,0,49079,53,7,0
4,79,1,0,49854,46,5,1
5,84,1,0,64307,57,5,0
8,83,1,0,56880,49,4,1
1,76,1,2,55127,56,6,0
1,73,1,1,43933,47,5,0
4,80,1,0,57141,49,4,1
2,72,2,0,42949,50,7,0
4,76,1,0,48468,45,5,1
1,82,1,1,61711,57,5,1
2,78,1,1,55164,55,5,0
4,81,1,0,57253,53,5,1
0,69,2,0,38117,44,7,0
0,76,2,2,55245,57,7,0
6,84,1,0,66372,58,4,1
8,83,1,0,64936,54,4,1
3,80,1,0,54599,48,5,1
8,85,1,0,70559,59,4,1
1,80,1,1,59531,57,5,0
4,71,1,0,42138,40,5,1
0,81,2,1,64444,57,7,0
0,78,4,0,55147,55,7,0
0,74,2,0,49542,53,7,0
1,76,1,1,53197,56,6,0
2,82,1,0,71016,65,5,0
2,75,1,0,47620,47,5,0
0,78,2,1,54280,53,6,0
1,76,1,2,53678,59,7,0
6,80,1,0,57124,50,5,1
2,75,1,0,48299,52,6,0
11,79,1,0,56496,57,4,1
0,78,2,0,56852,54,6,0
13,82,1,0,56083,50,4,1
1,77,1,1,50863,48,5,1
8,82,1,0,59711,52,4,1
3,72,1,0,48541,54,6,0
0,70,2,2,42249,48,7,0
2,77,1,2,55705,56,5,0
6,73,1,0,48387,51,5,1
2,77,1,0,57289,56,6,0
2,77,1,0,51945,49,5,1
2,73,2,0,45403,52,7,0
7,81,1,0,63496,56,5,1
4,79,1,0,48094,48,4,1
9,74,1,0,46902,47,4,1
8,78,1,0,55211,55,4,1
5,79,1,0,60451,56,5,0
0,79,3,0,54095,54,7,0
0,75,3,1,52886,57,8,0
0,77,2,0,52752,52,6,1
4,76,1,0,49746,47,4,1
2,77,1,0,58806,57,5,0
0,78,3,0,54254,53,6,0
8,82,1,0,58225,51,4,1
4,74,1,0,51735,56,5,0
5,78,1,0,50942,49,5,1
8,80,1,0,61820,58,4,0
4,83,1,0,65335,58,5,0
0,79,2,0,54892,50,6,0
0,80,2,4,54677,51,7,0
7,77,1,0,48569,48,5,1
9,84,1,0,66573,59,4,1
10,81,1,0,59758,50,4,1
8,82,1,0,54946,49,4,1
7,78,1,0,53975,52,5,1
12,75,1,0,47819,43,4,1
1,63,1,1,28968,40,6,0
0,72,2,0,41631,48,6,0
3,70,1,0,42379,43,5,1
1,75,1,1,50603,52,7,0
3,81,1,0,61133,59,6,0
1,75,1,1,51793,56,6,0
0,74,2,0,47825,52,6,0
7,78,1,0,49999,48,5,1
1,84,1,1,78669,68,6,0
1,71,1,1,42690,50,7,0
0,82,2,0,61075,52,5,1
0,74,2,0,45357,50,7,0
10,76,1,0,47466,47,4,1
0,80,3,0,60874,55,6,0
0,75,3,0,50186,52,7,0
0,72,2,0,44491,52,7,0
16,76,1,0,51261,48,4,1
17,84,1,0,59019,49,4,1
6,78,1,0,61713,57,5,0
7,82,1,0,58063,48,4,1
8,77,1,0,53699,52,5,1
10,76,1,0,51762,49,4,1
2,81,1,1,62090,59,6,0
2,77,2,0,52092,52,6,0
1,83,1,1,70051,60,6,0
1,77,2,1,51108,50,6,0
0,76,2,0,52402,53,6,0
0,77,2,1,51733,52,7,0
0,78,2,0,60344,58,5,0
14,85,1,0,62160,54,4,1
3,82,1,0,64238,54,4,1
0,82,2,0,49162,45,5,1
0,83,2,2,69145,59,6,0
0,73,3,0,48911,52,7,0
0,74,2,1,47333,52,7,0
10,76,1,0,49600,49,4,1
19,77,1,0,53318,47,4,1
0,82,3,0,73758,64,6,0
0,72,2,0,42149,46,6,0
4,81,1,1,62189,55,5,0
1,85,1,2,74192,62,5,0
4,75,1,0,50389,51,5,1
1,72,1,2,43205,50,7,0
0,80,2,0,58341,58,6,0
7,73,1,0,46819,47,4,1
14,80,1,0,56700,51,4,1
7,78,1,0,51060,49,5,1
4,76,1,0,49404,50,5,1
2,73,1,0,50577,55,6,0
8,81,1,0,63462,57,4,1
0,82,3,0,59684,54,7,0
3,83,1,0,63937,57,5,0
1,76,1,2,51606,51,6,0
2,72,1,1,49676,55,6,0
1,77,2,0,48684,48,6,0
0,79,2,0,55747,56,6,0
3,75,1,0,44679,45,5,1
1,77,1,1,53515,49,5,1
0,82,2,1,60107,55,7,0
0,78,3,0,62049,60,7,0
1,87,1,1,55198,48,4,1
0,85,4,0,75658,61,7,0
1,78,1,1,60019,60,5,0
9,78,1,0,56623,53,4,1
4,77,1,0,54781,53,5,0
5,70,1,0,39536,51,5,0
4,73,1,0,47708,55,5,0
5,79,1,0,58517,51,4,1
4,72,1,0,42375,47,5,0
16,80,1,0,52197,47,4,1
0,77,2,0,55948,56,5,0
9,79,1,0,59886,54,4,1
8,78,1,0,49798,46,4,1
0,75,4,0,45538,44,7,0
2,84,1,1,67392,58,5,0
4,81,1,0,61875,56,5,1
7,80,1,0,53184,51,5,1
6,73,1,0,46279,54,5,0
18,73,1,0,43298,43,4,1
2,81,1,0,59632,54,6,0
11,77,1,0,44090,42,4,1
0,77,2,0,51808,51,6,0
2,80,1,0,59484,54,5,1
1,83,1,1,70215,62,6,0
1,81,1,1,58137,52,5,1
3,79,1,0,55332,51,5,1
8,80,1,0,51763,46,4,1
3,74,1,0,52835,54,5,1
0,74,2,0,49373,51,7,0
13,80,1,0,57730,53,4,1
0,78,2,1,57660,57,7,0
5,80,1,0,60025,53,5,1
3,79,1,0,54250,53,5,1
1,83,1,1,64146,59,6,0
1,72,1,1,45742,51,6,0
0,83,2,0,67845,64,6,0
0,75,2,0,48346,52,7,0
0,76,2,2,55544,57,6,0
8,77,1,0,51012,52,5,1
7,79,1,0,48969,47,5,1
1,82,1,1,55873,47,5,1
4,79,1,0,56607,52,5,1
10,77,1,0,54027,52,4,1
1,78,1,2,50606,48,5,1
1,78,1,1,51986,47,5,1
0,79,2,0,59199,55,5,0
0,80,3,1,57320,55,7,0
7,71,1,0,44175,49,5,0
15,79,1,0,56321,52,4,1
18,78,1,0,53345,47,4,1
4,76,1,0,51020,50,5,1
5,76,1,0,45550,44,5,1
1,74,1,1,45556,47,6,0
3,82,1,0,69748,67,6,0
7,83,1,0,59094,54,4,1
0,70,2,0,40102,46,7,0
2,82,1,0,68753,65,6,0
17,75,1,0,49456,47,4,1
11,82,1,0,59485,50,4,1
