min_deg,max_deg,number_component,number_articul,numbertriangle,clique_number,max_independent_set,distribution
1,19,3,0,793,17,4,1
6,24,1,0,1712,22,2,0
7,24,1,0,1227,20,1,1
0,23,2,0,2024,24,2,0
1,18,3,0,973,19,3,1
1,23,1,1,1634,22,2,0
0,22,3,0,1555,22,4,1
0,22,3,0,1007,18,4,1
3,24,1,0,1784,23,2,1
5,24,1,0,1826,23,2,0
0,20,3,0,989,4,4,1
2,24,1,1,1772,23,2,0
9,24,1,0,1885,23,2,0
0,23,2,0,1596,22,3,0
5,24,1,0,2034,24,2,0
9,24,1,0,1862,23,1,1
24,24,1,0,2300,25,1,0
0,22,2,1,1541,22,3,1
2,22,1,0,1120,19,2,0
0,23,2,0,2024,24,2,1
2,22,1,1,1542,22,2,0
2,23,1,0,1687,22,2,0
24,24,1,0,2300,25,1,0
4,24,1,0,1783,23,2,0
9,24,1,0,1432,20,2,0
1,23,1,1,1772,23,2,0
0,23,2,0,1799,23,2,1
1,20,2,1,1331,21,3,1
0,23,2,0,1055,18,3,1
1,18,2,3,643,16,5,1
7,24,1,0,1813,23,2,0
3,21,1,2,1334,21,2,1
0,21,3,0,1540,22,3,1
8,24,1,0,1649,22,2,0
2,23,1,0,1413,21,3,1
0,23,2,0,2024,24,2,0
0,23,2,0,2024,24,2,0
0,19,3,0,1144,20,3,1
8,24,1,0,1411,20,2,0
2,21,2,0,1327,20,3,1
0,23,2,0,1666,8,3,0
3,24,1,0,1795,23,2,1
2,22,1,1,1542,22,2,0
24,24,1,0,2300,25,1,0
0,23,2,0,2024,24,2,0
0,23,2,0,1423,21,3,1
0,22,3,0,1771,1,3,1
0,22,3,0,1361,21,4,1
4,22,1,0,1257,20,2,0
24,24,1,0,2300,25,1,0
3,23,1,0,1436,4,2,0
1,23,1,1,1876,23,2,0
0,23,2,0,1458,21,2,1
0,20,3,2,970,19,5,1
0,23,2,0,1190,20,3,0
0,23,2,0,1456,21,3,1
3,21,1,1,1355,21,2,1
8,24,1,0,2052,24,1,1
3,24,1,0,1780,23,2,0
11,24,1,0,2079,24,1,0
0,22,3,0,1660,22,3,1
2,24,1,0,1782,23,2,0
0,23,2,0,1666,22,3,0
24,24,1,0,2300,25,1,0
1,22,2,0,1771,23,2,1
1,23,1,2,1771,23,2,0
0,23,2,0,1621,22,3,1
4,24,1,0,1401,21,2,0
0,23,2,0,1553,22,2,1
0,20,3,0,1045,19,4,1
6,24,1,0,1814,9,2,0
0,23,2,0,2024,24,2,0
0,23,2,0,2024,24,2,0
0,23,2,0,1547,22,3,1
0,23,2,0,1577,21,3,1
4,24,1,0,2030,24,1,0
2,23,1,0,1647,22,2,1
1,22,1,2,1546,22,3,1
2,23,1,0,1548,22,2,1
0,22,2,1,1079,19,4,1
0,19,4,0,1140,20,4,1
4,24,1,0,1855,23,2,0
8,24,1,0,2052,24,1,0
0,23,2,0,1591,11,3,1
12,24,1,0,2090,24,2,0
0,22,2,1,1568,22,3,1
1,23,1,1,1387,21,2,1
0,21,3,0,1044,19,4,1
0,18,5,0,970,19,5,1
0,23,2,0,1792,23,3,0
0,21,3,0,1010,1,5,1
10,24,1,0,1871,23,2,0
0,23,2,0,1444,1,3,1
1,21,1,2,863,2,3,1
10,24,1,0,2069,24,1,0
2,23,1,0,1583,22,2,0
0,23,2,0,1415,9,3,1
0,23,2,0,1772,23,3,1
0,23,2,0,1553,22,3,1
24,24,1,0,2300,25,1,0
1,18,2,1,851,18,3,1
8,24,1,0,2052,24,2,0
0,23,2,0,2024,24,2,1
0,23,2,0,1792,23,3,0
3,23,1,0,1396,21,2,0
2,22,1,1,1544,3,2,1
20,24,1,0,2214,24,1,0
1,22,1,2,1543,2,2,0
13,24,1,0,1940,23,2,0
1,22,1,1,1369,21,3,1
0,23,2,0,2024,24,2,0
12,24,1,0,2090,24,2,0
0,23,2,0,1722,22,2,0
24,24,1,0,2300,25,1,0
5,24,1,0,1669,22,2,0
2,23,1,0,1259,19,3,0
0,23,2,0,2024,24,2,0
0,23,2,0,1631,18,3,0
0,22,3,0,1771,23,3,1
8,24,1,0,1854,23,2,0
0,22,2,0,1167,20,3,0
6,21,1,0,868,7,2,0
1,24,1,1,2024,24,2,0
1,19,1,3,811,17,4,1
1,23,1,1,1961,23,2,0
3,22,1,0,1372,21,2,1
3,22,1,1,1335,4,2,0
0,23,2,0,1423,4,3,0
0,21,4,1,1330,21,5,1
0,23,2,0,2024,24,2,1
0,21,3,0,1142,20,4,1
6,24,1,0,1879,22,2,1
1,22,2,0,1771,23,2,1
10,24,1,0,2069,24,2,0
0,21,2,1,1409,21,3,1
0,23,2,0,1549,22,2,1
3,24,1,0,1927,23,2,0
0,20,2,1,1152,20,3,1
0,21,4,0,1263,20,5,1
12,24,1,0,1752,13,2,0
0,22,2,1,1541,22,3,1
2,22,1,0,1298,20,3,1
3,22,1,0,1330,20,3,1
14,24,1,0,2115,24,1,0
0,23,2,0,2024,24,2,0
24,24,1,0,2300,25,1,0
1,23,1,1,1201,20,3,0
2,22,1,1,1542,22,2,0
2,23,1,0,1557,6,2,0
0,22,3,0,1693,22,3,1
4,24,1,0,2030,24,2,0
0,23,2,0,1298,19,3,0
1,23,1,1,1772,23,2,0
1,21,1,2,1278,20,3,1
4,22,1,0,1195,5,2,0
0,22,3,0,1640,21,3,1
0,23,2,0,1621,22,3,1
1,22,2,0,1771,23,2,0
0,23,2,1,1771,23,3,0
0,23,2,0,1862,23,3,0
3,20,1,0,885,18,3,1
8,24,1,0,1679,22,1,0
0,23,2,0,2024,24,2,0
0,19,4,0,1140,20,4,1
1,23,1,1,1586,22,3,1
2,23,1,0,1566,22,2,0
2,23,1,0,1597,22,2,0
24,24,1,0,2300,25,1,1
0,23,2,0,1876,23,3,1
18,24,1,0,1875,21,1,0
0,23,2,0,1278,20,3,1
1,23,1,1,1596,22,3,0
1,23,1,1,1799,23,2,0
0,22,2,0,1202,20,3,1
2,23,1,0,1617,22,2,0
6,24,1,0,1801,23,2,1
0,23,2,0,1387,21,3,1
0,22,2,0,1188,4,3,1
2,21,2,0,1541,22,2,1
1,22,1,2,1595,22,3,0
5,24,1,0,2034,24,2,0
1,22,1,1,1380,21,2,1
2,23,1,0,1412,21,2,0
1,23,1,1,1786,23,2,1
0,23,2,0,1408,21,3,1
0,21,3,0,1540,22,3,1
7,24,1,0,1532,21,2,1
0,19,4,1,998,19,5,1
11,24,1,0,2079,24,2,0
4,24,1,0,1571,22,2,0
0,22,3,0,1771,23,3,1
1,23,1,1,1344,20,3,0
1,23,1,1,1381,21,3,1
0,20,3,0,1021,19,4,1
0,22,2,0,1178,20,3,1
0,23,2,0,1482,21,3,1
5,24,1,0,1847,23,2,0
0,21,4,0,1396,21,4,1
1,22,2,0,1771,2,2,0
1,23,1,1,1907,23,2,1
1,23,1,1,1799,23,2,0
0,22,2,0,1380,21,3,0
2,22,1,1,1410,21,3,1
2,22,1,1,1569,22,2,1
20,24,1,0,2214,24,1,0
3,23,1,0,1390,8,2,0
2,23,1,0,1559,4,2,0
1,21,1,1,899,18,3,1
3,23,1,0,1363,20,2,0
6,24,1,0,1827,22,2,0
0,21,2,2,1147,20,4,1
1,22,2,0,1462,21,2,0
1,21,1,3,1198,20,3,1
24,24,1,0,2300,25,1,0
11,24,1,0,1741,22,2,0
3,24,1,0,1670,22,2,0
3,22,1,0,1376,21,2,1
0,20,3,0,1331,21,3,1
3,23,1,0,1424,6,2,0
0,22,2,0,1512,21,3,0
0,23,2,0,1630,22,2,1
1,21,1,2,1213,20,3,1
1,23,1,1,1774,23,2,0
16,24,1,0,2144,24,2,0
3,20,2,0,1084,19,3,1
0,19,3,1,986,3,5,1
0,23,2,1,1771,23,3,0
1,20,2,2,1150,20,4,1
5,24,1,0,2034,24,1,0
0,22,3,1,1540,22,4,1
0,22,3,0,1032,19,3,1
0,23,2,0,1826,23,3,1
0,23,2,0,1630,22,3,0
1,22,2,0,1771,2,2,1
24,24,1,0,2300,25,1,0
0,23,2,0,1652,22,3,0
1,22,1,2,1631,22,2,0
0,19,3,0,1144,20,3,1
0,21,3,0,1331,21,4,1
0,21,3,0,1540,22,3,1
0,23,2,0,1460,1,3,1
0,22,2,1,1585,22,3,1
0,22,2,0,1379,21,3,1
7,24,1,0,1870,23,2,1
1,22,2,0,1541,22,3,1
0,23,2,0,2024,24,2,1
7,24,1,0,1436,21,2,0
6,24,1,0,1841,7,2,0
0,22,3,0,962,18,4,1
3,22,1,0,979,18,3,0
0,20,3,1,913,18,5,1
0,23,2,0,1612,22,2,0
1,23,1,1,1807,23,2,0
8,24,1,0,1877,23,2,1
24,24,1,0,2300,25,1,0
0,23,2,0,1196,20,3,1
0,23,2,0,1561,21,3,1
3,24,1,0,2027,24,2,0
0,21,2,1,1334,21,3,1
0,22,3,1,1540,22,4,1
0,23,2,0,1711,22,3,1
24,24,1,0,2300,25,1,0
3,23,1,0,1567,21,2,0
1,22,2,0,1355,21,3,1
4,24,1,0,2030,24,1,0
0,17,2,1,742,6,3,1
3,23,1,0,1161,20,2,1
2,24,1,0,1793,23,2,1
1,21,1,2,1157,20,3,1
0,22,2,0,1163,20,4,1
0,22,3,0,1541,22,4,1
8,24,1,0,2052,24,1,0
0,23,2,0,2024,24,2,0
2,22,1,0,1106,19,3,1
1,23,1,1,1184,19,3,0
0,23,2,0,1849,23,2,1
2,24,1,0,1782,23,2,0
0,23,2,0,2024,24,2,1
2,23,1,0,1566,22,2,0
0,19,3,0,826,3,5,1
2,21,2,0,1332,21,3,1
2,24,1,0,2025,24,2,0
2,23,1,0,1553,21,2,0
2,23,1,0,1563,22,2,0
2,22,1,1,1073,18,3,1
0,22,3,0,1474,20,3,1
6,24,1,0,1719,22,2,0
0,23,2,0,2024,24,2,0
0,22,3,0,1771,23,3,1
1,22,1,1,1116,19,3,1
0,20,2,3,1141,20,4,1
2,21,1,0,1003,19,2,1
0,23,2,0,1826,23,2,0
0,23,2,0,1376,21,3,0
1,23,1,1,1837,2,2,0
0,21,3,0,1000,7,4,1
2,24,1,0,2003,23,2,0
7,24,1,0,1543,21,2,0
9,24,1,0,2060,24,1,0
2,23,1,0,1230,20,3,0
3,19,1,2,980,19,3,1
0,22,2,0,1002,6,3,1
8,24,1,0,2052,24,2,0
0,22,3,0,1606,22,3,1
9,24,1,0,2060,24,2,0
9,24,1,0,1927,17,2,0
4,24,1,0,1787,23,2,0
3,24,1,0,1559,22,2,0
2,21,2,0,1337,21,3,1
0,22,2,0,1129,19,4,1
0,23,2,0,2024,24,2,1
6,24,1,0,2039,24,2,0
0,23,2,0,2024,24,2,1
6,24,1,0,1619,10,2,0
0,23,2,0,1574,22,3,0
24,24,1,0,2300,25,1,1
17,24,1,0,2160,24,1,0
2,22,1,1,1219,20,2,1
1,23,1,1,1774,23,2,1
0,19,3,0,1109,4,4,1
1,22,2,0,1771,23,2,0
7,24,1,0,1373,9,2,0
2,21,1,1,1160,7,3,1
1,24,1,1,2024,24,2,0
1,21,2,1,1366,21,3,1
3,23,1,0,1486,21,2,1
1,22,1,2,1212,13,3,1
2,23,1,0,1413,21,3,1
19,24,1,0,2195,24,2,1
1,20,2,1,1331,21,3,1
1,23,1,1,1591,22,2,1
0,21,3,0,1201,2,4,1
0,21,2,2,981,2,4,1
0,23,2,0,2024,24,2,0
4,23,1,0,1214,20,2,0
0,22,3,0,1117,19,3,1
6,24,1,0,1822,23,2,0
0,21,4,0,1540,22,4,1
0,23,2,0,1528,21,3,1
0,23,2,0,1876,23,2,0
0,23,2,0,1354,21,3,1
7,24,1,0,2045,24,2,1
8,24,1,0,2052,24,2,0
5,24,1,0,1796,23,2,1
2,22,1,1,1586,22,2,0
2,21,2,0,1541,22,2,1
12,24,1,0,2090,24,1,0
2,21,1,0,1212,20,3,1
2,21,2,0,1306,3,3,1
12,24,1,0,1915,23,1,0
2,22,1,1,1542,22,2,1
1,22,1,3,1540,22,3,1
1,24,1,1,2024,24,2,0
13,24,1,0,2102,24,1,0
0,23,2,0,1185,20,3,1
24,24,1,0,2300,25,1,0
11,24,1,0,1892,23,2,0
1,22,2,0,1246,20,3,1
0,22,2,1,1618,22,3,0
0,23,2,0,1378,1,3,0
11,24,1,0,2079,24,1,0
3,23,1,0,1345,21,2,0
18,24,1,0,2077,23,2,1
1,19,2,0,592,14,4,1
0,23,2,0,1358,21,3,1
2,20,2,0,1026,18,3,0
1,22,2,0,1483,20,2,0
1,22,2,0,1771,23,2,1
2,22,1,1,1542,22,2,0
0,21,3,0,1336,21,4,1
0,23,2,0,1705,22,2,1
0,21,4,0,907,18,4,1
0,22,2,1,1541,3,3,0
0,23,2,0,1781,23,3,0
0,19,3,1,977,19,5,1
3,21,1,1,1389,4,2,1
0,22,2,1,1561,22,3,0
3,23,1,0,1390,8,2,0
0,19,2,4,970,2,4,1
0,23,2,0,1786,7,3,0
4,24,1,0,1403,5,2,1
0,23,2,0,1621,22,2,0
4,21,1,0,1162,20,2,0
24,24,1,0,2300,25,1,0
1,22,2,0,1771,23,2,1
0,21,2,1,1332,21,3,1
0,21,2,0,1059,19,3,1
24,24,1,0,2300,25,1,0
0,18,3,3,831,2,5,1
1,20,1,4,1141,20,4,1
12,24,1,0,1752,22,1,0
0,23,2,0,1781,23,3,1
1,24,1,1,2024,24,2,0
9,24,1,0,1922,22,2,0
0,23,2,0,2024,1,2,0
0,22,2,0,1340,21,3,0
1,23,1,1,1876,2,2,0
3,24,1,0,2027,24,2,0
0,23,2,0,1544,22,3,1
4,24,1,0,1616,22,2,0
19,24,1,0,2195,24,1,0
0,22,3,0,1262,20,4,1
0,22,3,0,1771,23,3,0
0,22,2,0,1217,20,3,1
1,22,2,0,1618,22,2,0
2,23,1,0,1722,22,2,0
1,22,2,0,1341,21,3,1
5,24,1,0,1720,21,2,0
0,21,2,0,1156,20,3,1
0,23,2,0,1379,21,3,1
0,23,2,0,2024,24,2,0
3,19,1,1,980,4,3,1
9,24,1,0,1709,22,2,0
0,23,2,0,1542,22,3,1
0,23,2,0,2024,24,2,1
0,23,2,0,1577,22,3,0
15,24,1,0,2129,24,1,0
0,21,2,1,994,7,4,1
5,24,1,0,2034,6,2,0
16,24,1,0,2144,24,1,0
1,22,2,0,1555,22,3,0
18,24,1,0,2177,24,1,0
1,21,2,1,1336,21,3,1
0,23,2,0,1792,23,3,0
21,24,1,0,2234,24,1,0
0,23,2,1,1771,23,3,0
24,24,1,0,2300,25,1,0
1,23,1,1,1807,23,2,1
3,24,1,0,1780,22,2,0
24,24,1,0,2300,25,1,0
2,24,1,0,1943,23,2,0
0,23,2,0,2024,1,2,0
0,23,2,0,1544,22,3,1
0,23,2,0,1837,23,3,0
24,24,1,0,2300,25,1,0
3,23,1,0,1352,4,2,0
1,21,2,1,1331,21,3,1
0,21,2,0,1153,4,3,1
1,21,2,1,1096,19,4,1
2,23,1,0,1406,21,2,0
11,24,1,0,2079,24,2,0
6,24,1,0,1210,20,2,0
0,23,2,0,1340,5,3,1
1,21,2,0,1121,19,3,1
1,20,2,0,989,19,4,1
0,23,2,0,2024,24,2,1
0,23,2,0,1352,21,3,1
0,22,2,0,1367,21,3,1
0,23,2,0,1846,22,2,0
0,21,2,1,835,18,4,1
1,22,2,0,1771,23,2,0
1,22,1,1,1231,5,3,1
24,24,1,0,2300,25,1,1
0,23,2,0,1891,23,2,0
4,24,1,0,1627,22,2,0
3,23,1,0,1375,21,2,0
1,21,1,3,1408,2,3,1
7,24,1,0,1589,16,2,1
4,21,1,0,897,18,3,1
0,19,2,2,992,19,4,1
1,22,2,0,1205,19,2,1
5,24,1,0,1601,22,2,0
6,24,1,0,2039,24,1,0
0,20,3,2,1161,20,5,1
9,24,1,0,2060,24,2,1
3,22,1,0,1607,21,2,0
1,23,1,1,1777,23,2,0
2,22,1,0,1071,6,2,1
5,24,1,0,1506,21,2,0
7,24,1,0,1870,23,2,0
0,23,2,0,1862,23,3,0
4,24,1,0,1580,22,2,1
0,23,2,0,2024,24,2,1
3,24,1,0,1802,23,1,0
0,23,2,0,2024,24,2,0
7,24,1,0,2045,8,2,0
24,24,1,0,2300,25,1,0
0,23,2,0,2024,24,2,1
0,20,3,0,838,1,4,1
3,24,1,0,1810,23,2,0
1,22,2,0,1568,22,2,1
7,24,1,0,2045,24,2,1
3,22,1,0,1341,21,2,0
1,20,2,1,981,19,4,1
2,21,2,0,1224,20,3,1
5,22,1,0,1150,19,2,1
1,23,1,1,1413,20,2,1
1,21,2,1,1540,22,3,1
0,23,2,0,2024,1,2,0
0,19,3,0,1078,19,3,1
9,24,1,0,1898,23,2,0
9,24,1,0,2060,24,2,0
0,21,3,0,1540,22,3,1
2,24,1,0,2025,24,2,0
5,24,1,0,1429,21,2,0
0,23,2,0,1659,22,2,0
0,19,3,1,1141,20,4,1
1,24,1,1,2024,24,2,0
1,22,2,0,1606,22,3,0
0,23,2,0,1792,23,3,1
3,24,1,0,1561,22,2,0
10,24,1,0,2069,24,1,0
0,21,3,1,1345,21,4,1
5,21,1,0,1020,14,3,1
5,24,1,0,2034,24,2,0
15,24,1,0,2129,24,2,0
0,23,2,0,1837,23,2,1
2,23,1,0,1589,22,2,0
0,23,2,0,2024,24,2,0
0,18,3,0,639,16,4,1
0,23,2,0,1080,1,3,1
3,23,1,0,1447,21,2,1
1,23,1,1,1807,10,2,0
3,24,1,0,1550,22,2,1
0,23,2,0,1567,22,3,0
7,24,1,0,1501,21,1,0
1,23,1,1,1621,22,2,0
0,22,2,1,1308,20,3,1
9,24,1,0,1960,23,2,0
24,24,1,0,2300,25,1,0
2,24,1,0,1850,14,2,0
2,21,1,2,872,18,3,1
0,22,2,0,1355,4,3,0
0,21,3,0,1169,20,4,1
1,23,1,1,1792,23,2,0
0,19,3,1,1141,3,3,1
0,23,2,0,1576,21,2,1
1,23,1,1,1816,23,2,0
5,24,1,0,1802,23,2,0
3,24,1,0,2027,24,1,0
0,23,2,0,1544,22,3,0
0,22,3,0,1771,23,3,1
0,21,3,0,1153,20,4,1
1,20,2,1,986,18,3,1
1,21,2,0,1229,3,3,1
23,24,1,0,2277,24,1,0
0,21,3,1,1330,2,4,1
0,23,2,0,2024,24,2,0
13,24,1,0,2102,14,2,0
1,22,2,0,1771,23,2,0
4,24,1,0,1987,23,2,0
0,23,2,0,1451,21,3,1
0,23,2,0,1365,1,3,1
0,22,3,0,1631,22,4,1
0,22,3,0,1550,22,4,1
0,21,3,0,1351,21,4,1
0,22,3,0,1339,21,4,1
8,24,1,0,1207,19,2,0
0,23,2,0,1981,23,2,0
0,19,2,2,826,18,4,1
4,24,1,0,1813,23,2,0
0,22,3,0,1337,21,4,1
3,22,1,0,1176,20,3,1
0,22,2,1,1543,22,3,0
24,24,1,0,2300,25,1,0
0,22,2,1,1409,21,4,1
0,22,3,0,1561,22,4,1
1,23,1,1,1772,23,2,0
0,18,3,1,697,17,5,1
0,22,2,0,947,12,3,1
24,24,1,0,2300,25,1,0
1,23,1,1,1799,23,2,1
2,22,1,1,1562,3,2,0
5,24,1,0,1731,22,2,1
0,21,3,0,1540,22,3,1
2,23,1,0,1641,22,2,0
0,23,2,0,1849,23,3,1
2,23,1,0,1597,22,2,0
3,23,1,0,1402,21,2,0
5,24,1,0,1576,12,2,0
1,23,1,1,1981,23,2,0
1,22,2,0,1546,22,3,1
6,24,1,0,2039,24,2,1
6,24,1,0,2039,24,2,0
0,21,3,0,1375,21,3,1
0,22,2,2,1540,22,3,1
0,21,3,0,1148,19,4,1
21,24,1,0,2234,24,1,0
2,21,1,1,1485,21,3,1
0,23,2,0,1357,21,3,1
0,23,2,0,2024,24,2,1
5,24,1,0,1826,23,2,0
0,21,2,2,1331,21,4,1
1,21,1,3,1366,2,3,1
0,21,3,0,1237,20,4,1
10,24,1,0,2069,24,2,1
7,24,1,0,1493,21,2,0
2,23,1,0,1382,21,3,0
12,24,1,0,1847,22,2,0
1,20,1,3,1144,20,3,1
2,23,1,0,1406,21,2,0
7,24,1,0,1928,23,2,0
0,20,2,0,983,19,3,1
0,21,2,0,1076,19,4,1
0,18,3,2,741,17,5,1
13,24,1,0,1763,21,1,0
1,23,1,1,1607,13,3,1
0,19,2,2,915,5,4,1
0,23,2,0,1526,21,3,1
0,19,3,2,970,19,4,1
0,20,3,0,1331,21,3,1
2,24,1,0,1838,23,2,0
0,23,2,0,2024,24,2,1
0,22,2,0,1368,21,3,1
0,21,2,1,1297,20,4,1
2,22,1,1,1335,21,3,1
0,21,3,0,1540,22,3,1
0,23,2,0,2024,24,2,0
0,22,2,1,1561,22,3,1
24,24,1,0,2300,25,1,0
0,23,2,0,1466,21,3,1
9,24,1,0,2060,24,2,0
0,20,2,2,1054,3,4,1
3,22,1,0,996,19,3,1
2,22,1,1,1547,22,2,0
5,24,1,0,2034,24,2,1
4,24,1,0,2030,5,2,0
0,23,2,0,1774,23,3,1
6,24,1,0,1996,23,2,0
1,22,1,1,1342,21,3,1
3,24,1,0,1784,23,2,0
0,22,2,1,1555,22,3,1
0,19,3,0,744,7,4,1
24,24,1,0,2300,25,1,0
24,24,1,0,2300,25,1,0
24,24,1,0,2300,25,1,0
1,23,1,1,1431,21,3,0
4,23,1,0,1198,20,2,0
1,23,1,1,1807,23,2,0
0,23,2,0,1862,23,2,0
3,23,1,0,1458,21,2,0
0,23,2,0,1444,21,3,0
0,22,3,0,1771,23,3,1
0,21,2,1,1145,4,3,1
1,22,1,2,1449,21,2,0
4,24,1,0,1780,23,2,0
2,23,1,1,1542,22,2,1
0,19,4,0,985,19,4,1
3,24,1,0,1780,23,2,0
7,24,1,0,1697,22,2,0
0,19,2,2,894,18,4,1
4,24,1,0,1430,21,2,0
18,24,1,0,2177,24,1,0
0,22,3,0,1771,23,3,1
1,22,2,0,1444,21,2,0
3,23,1,0,1368,21,2,1
1,22,2,0,1771,23,2,0
0,21,2,1,999,19,4,1
0,23,2,0,1786,23,3,0
7,24,1,0,1837,23,2,0
11,24,1,0,2079,24,1,0
3,24,1,0,2027,24,2,0
1,21,2,0,1198,19,3,1
0,22,3,0,1771,23,3,1
1,22,1,1,1294,20,3,1
1,23,1,1,1556,22,3,1
8,24,1,0,2052,24,2,0
11,24,1,0,1871,23,2,1
5,24,1,0,1447,21,2,0
2,24,1,0,1782,23,2,0
24,24,1,0,2300,25,1,0
0,21,2,1,1241,3,3,1
0,21,3,0,1540,22,3,1
0,22,3,0,1771,1,3,1
0,21,3,0,1540,22,3,1
0,22,3,0,1771,23,3,0
3,23,1,0,1460,21,2,0
0,22,3,0,1451,21,3,1
4,23,1,0,1483,20,2,1
3,20,2,0,1189,20,3,1
0,22,2,1,1312,20,3,0
2,24,1,0,1877,23,2,1
5,24,1,0,1625,20,2,0
2,23,1,0,1543,3,2,0
5,24,1,0,1559,22,1,0
3,24,1,0,1624,22,2,0
2,21,2,0,1157,5,3,1
24,24,1,0,2300,25,1,0
2,24,1,0,1775,23,2,1
0,22,2,0,879,17,4,1
0,21,3,2,1330,21,4,1
0,19,2,1,997,19,4,1
1,21,1,2,1189,10,3,1
0,23,2,0,1352,6,3,0
18,24,1,0,2177,24,1,0
0,22,3,0,1771,23,3,0
1,22,1,1,1194,20,2,1
0,23,2,0,1624,22,3,1
0,22,2,0,1161,20,3,1
1,22,1,2,1357,21,3,0
0,23,2,0,1447,21,3,0
2,21,1,0,1176,8,3,1
0,21,3,1,1200,20,4,1
1,21,2,1,1358,21,4,1
0,22,2,0,1235,20,3,0
0,21,2,2,1358,2,3,1
0,20,3,0,1081,19,4,1
5,24,1,0,1362,21,2,0
0,23,2,0,2024,24,2,0
1,21,2,0,1206,3,3,1
0,21,3,1,1375,1,4,1
0,20,2,2,1177,10,4,1
6,24,1,0,1769,22,2,0
0,22,3,0,1021,1,4,1
24,24,1,0,2300,25,1,0
0,22,3,0,1541,22,4,1
24,24,1,0,2300,25,1,0
0,22,3,0,1771,23,3,1
6,24,1,0,1352,20,2,0
1,19,1,2,902,18,3,1
1,19,3,0,1141,20,3,1
0,22,3,0,1238,14,4,1
0,22,3,0,1505,21,3,1
9,24,1,0,1882,19,2,0
0,21,2,0,783,7,3,1
24,24,1,0,2300,25,1,1
3,21,1,1,1349,21,2,1
0,22,2,1,1585,1,3,1
2,23,1,0,1634,22,2,0
0,19,4,0,866,18,5,1
0,22,3,1,1540,22,4,1
1,23,1,1,1421,21,3,1
0,21,3,0,1540,1,3,1
0,21,4,0,988,19,5,1
0,22,3,0,1376,21,4,1
24,24,1,0,2300,25,1,1
0,23,2,0,1786,23,3,0
2,21,1,0,925,6,2,1
9,24,1,0,1650,21,2,0
0,22,2,0,1166,3,4,1
0,21,3,0,1540,22,3,1
2,22,1,1,1512,21,2,0
0,22,2,1,1546,22,3,1
0,21,3,1,1340,21,4,1
2,22,1,0,1088,19,3,0
24,24,1,0,2300,25,1,0
24,24,1,0,2300,25,1,0
1,23,1,1,1696,22,2,0
0,23,2,0,2024,24,2,0
1,22,2,0,1771,23,2,0
0,20,2,0,840,17,3,1
0,23,2,0,2024,24,2,0
1,22,2,0,1541,22,3,1
2,23,1,0,1698,22,2,0
1,23,1,1,1565,2,3,1
4,24,1,0,1420,21,2,0
0,23,2,0,1774,23,3,0
24,24,1,0,2300,25,1,0
0,22,2,1,1388,12,4,1
24,24,1,0,2300,25,1,0
24,24,1,0,2300,25,1,0
9,24,1,0,2060,24,1,1
0,23,2,0,2024,24,2,0
0,23,2,0,1393,21,2,0
0,23,2,0,1358,1,3,1
1,23,1,1,1774,23,2,1
2,22,1,2,1541,3,2,0
0,23,2,0,1849,23,2,0
2,22,1,1,1569,9,2,0
6,24,1,0,1676,22,2,0
6,24,1,0,1591,22,1,0
16,24,1,0,2144,24,2,0
1,22,2,0,1771,23,2,1
8,24,1,0,1929,22,2,0
1,22,1,2,1546,22,3,1
0,23,2,0,1849,23,3,1
12,24,1,0,2090,24,1,0
1,24,1,1,2024,24,2,0
6,24,1,0,1580,22,1,1
0,23,2,0,1393,21,3,1
5,24,1,0,1277,20,2,0
0,23,2,0,2024,24,2,0
0,23,2,0,2024,24,2,0
5,24,1,0,2034,24,2,0
4,24,1,0,1787,23,2,0
0,23,2,0,1710,21,2,0
1,20,2,1,1144,3,3,1
3,23,1,0,1355,21,2,1
0,20,2,1,1081,19,4,1
4,24,1,0,1787,23,2,0
0,19,2,3,1036,19,5,1
0,20,3,2,1150,20,5,1
5,24,1,0,2034,24,2,0
3,21,1,1,1335,21,2,1
1,22,2,0,1346,21,3,1
0,23,2,0,1337,21,3,0
8,24,1,0,1325,20,2,0
0,23,2,0,1624,22,3,0
1,23,1,1,1486,21,3,1
0,18,4,3,682,17,6,1
1,23,1,1,1907,18,2,0
0,23,2,0,1799,9,3,0
2,23,1,0,1552,22,2,0
0,20,4,0,995,19,5,1
2,23,1,0,1723,22,2,0
4,24,1,0,1805,23,2,0
0,22,2,0,878,18,3,1
1,24,1,1,2024,24,2,0
0,22,2,0,1049,19,3,1
7,24,1,0,2045,24,2,0
1,23,1,1,1426,2,3,1
0,23,2,0,1477,21,3,1
0,21,3,0,945,12,4,1
0,23,2,0,1412,21,3,0
7,24,1,0,1642,22,2,1
0,22,3,0,964,18,3,1
0,23,2,0,1546,22,3,1
24,24,1,0,2300,25,1,0
3,24,1,0,1547,22,2,1
6,24,1,0,2039,24,2,0
7,24,1,0,1613,21,1,0
0,22,3,0,1350,21,4,1
0,23,2,0,1726,22,2,0
6,24,1,0,1822,23,2,0
0,22,2,0,1180,6,3,1
10,24,1,0,1851,20,2,0
1,24,1,1,2024,24,2,0
0,23,2,0,2024,24,2,0
11,24,1,0,1607,21,2,0
3,24,1,0,1777,23,1,1
0,22,3,0,1031,18,3,1
1,23,1,1,1712,22,2,0
8,24,1,0,1670,22,1,0
24,24,1,0,2300,25,1,0
