min_deg,max_deg,number_component,number_articul,numbertriangle,clique_number,max_independent_set,distribution
1,15,2,0,418,11,4,0
5,19,1,0,742,14,3,1
0,19,2,0,659,13,4,1
7,17,1,0,547,11,3,1
4,19,1,0,704,14,3,1
1,17,2,1,590,12,5,0
1,17,2,0,620,14,4,0
2,19,1,2,866,16,4,0
5,18,1,0,605,12,3,1
4,16,1,0,460,12,4,1
5,21,1,0,773,13,3,1
0,19,2,0,691,13,5,1
0,23,2,0,1696,20,3,1
2,18,1,0,622,13,4,1
0,22,2,0,1206,16,3,0
0,16,2,0,513,13,5,0
7,20,1,0,770,14,3,1
3,19,1,0,698,13,3,1
3,21,1,0,1319,18,3,1
1,15,1,1,335,10,5,0
10,22,1,0,1167,16,3,1
1,22,2,0,1072,16,3,1
2,18,1,0,637,13,4,0
0,18,2,1,605,13,5,0
0,18,2,0,518,11,4,0
1,19,1,1,690,13,4,1
0,21,2,0,925,15,4,1
0,16,2,0,445,12,4,0
0,18,2,0,616,14,4,0
1,17,1,1,509,12,5,1
1,19,1,2,758,14,5,1
3,20,1,0,866,14,3,1
1,21,1,1,1276,19,4,0
5,18,1,0,634,12,3,0
3,20,1,0,805,15,3,1
3,20,1,0,784,14,3,1
0,19,2,0,751,13,4,1
5,20,1,0,760,14,4,0
2,22,1,0,933,14,3,0
0,17,2,0,508,12,4,1
2,19,1,1,696,13,3,0
4,20,1,0,793,14,4,0
4,19,1,0,615,12,4,1
3,17,1,0,570,13,4,0
6,18,1,0,570,11,3,1
2,19,1,0,640,13,3,1
8,21,1,0,877,14,3,1
7,17,1,0,539,11,3,1
0,20,2,1,780,14,5,0
0,20,3,0,943,17,5,0
6,22,1,0,1095,17,3,1
5,20,1,0,726,14,3,1
0,19,2,2,807,16,5,0
0,19,2,0,669,13,4,0
3,20,1,0,820,14,3,1
4,23,1,0,1521,19,3,1
4,18,1,0,617,13,4,0
3,17,1,0,498,10,4,1
3,18,1,0,552,12,4,0
2,14,1,1,268,9,5,0
8,21,1,0,944,15,3,1
3,22,1,0,1258,18,3,0
1,21,1,1,788,13,4,1
1,15,2,3,381,12,6,0
7,21,1,0,842,14,3,1
1,20,1,2,962,15,4,0
1,18,2,2,683,15,5,0
0,16,2,0,495,14,5,0
0,20,2,1,854,16,5,0
1,20,2,0,843,16,4,0
0,15,2,1,354,10,5,0
1,18,1,1,667,13,4,0
4,18,1,0,627,13,4,0
1,18,2,0,525,11,4,0
3,15,1,0,413,10,4,1
4,18,1,0,747,14,3,1
0,20,2,0,680,14,5,0
0,19,3,0,736,14,5,0
0,19,2,0,620,12,4,0
2,20,1,0,692,12,4,1
2,20,1,0,796,14,4,1
2,17,1,2,426,11,4,1
3,21,1,0,762,13,3,0
0,20,3,0,900,15,5,0
6,22,1,0,1300,17,3,1
1,17,1,1,520,13,4,1
0,19,2,0,644,13,4,0
8,20,1,0,814,13,3,1
0,18,2,0,657,14,5,0
4,20,1,0,958,15,3,0
5,20,1,0,842,15,3,1
1,18,1,1,732,16,4,1
4,19,1,0,686,13,4,1
5,20,1,0,737,12,3,1
3,19,1,0,724,16,3,0
2,20,1,1,780,13,3,1
5,21,1,0,822,15,3,1
0,19,2,1,804,15,5,0
1,17,1,1,441,11,4,0
0,19,2,1,951,16,5,1
7,21,1,0,977,16,3,1
3,19,1,0,736,14,3,1
1,20,1,2,1014,16,4,0
0,16,2,1,382,10,5,0
3,20,1,0,661,14,3,1
0,19,2,0,705,14,4,0
4,17,1,0,516,12,4,1
0,17,2,3,525,13,6,0
3,19,1,0,561,13,3,0
0,21,3,0,1143,17,4,0
8,15,1,0,472,12,3,1
0,16,2,1,338,11,5,0
5,23,1,0,1681,20,3,0
4,18,1,0,616,13,3,0
0,21,2,0,968,16,4,0
7,21,1,0,844,13,3,1
3,20,1,0,841,16,3,1
3,17,1,0,466,12,4,0
3,21,1,0,1019,16,4,0
2,19,1,0,841,17,4,0
5,22,1,0,1131,19,2,0
0,21,3,0,773,13,5,0
2,18,1,0,641,12,4,1
5,22,1,0,1058,15,3,1
1,18,1,1,613,14,4,0
0,19,2,0,668,13,4,1
0,19,2,0,720,13,4,0
0,17,2,0,521,13,5,0
1,19,1,2,678,13,4,0
0,23,2,0,1583,21,3,0
5,21,1,0,1005,16,3,1
7,21,1,0,880,15,3,1
0,21,4,0,1081,17,5,0
4,20,1,0,842,14,4,0
2,19,2,0,841,15,4,0
0,21,2,0,900,14,4,0
3,20,1,0,607,13,3,1
2,22,1,0,1020,16,3,1
1,17,2,1,510,12,5,0
2,22,1,0,1401,19,3,0
2,19,1,0,765,14,4,1
6,21,1,0,808,13,3,1
3,21,1,0,882,14,4,0
1,23,1,1,1360,18,3,1
0,21,3,0,794,13,4,0
1,21,1,1,878,15,4,1
10,21,1,0,964,15,3,1
10,21,1,0,839,14,2,1
0,17,2,0,583,13,5,0
0,18,2,2,661,14,5,0
5,18,1,0,567,12,4,1
6,21,1,0,761,12,3,1
3,20,1,0,844,14,4,1
6,19,1,0,776,14,3,1
0,21,3,0,1028,16,5,0
1,19,1,1,594,12,4,1
2,21,1,0,1015,15,3,0
0,22,2,0,874,13,4,1
5,17,1,0,544,11,3,1
3,18,1,0,653,14,4,0
8,23,1,0,1305,16,2,1
6,20,1,0,813,13,3,1
4,20,1,0,788,15,3,0
1,20,2,0,1015,16,4,0
4,21,1,0,715,13,3,1
3,19,1,0,729,14,4,0
1,17,1,1,531,12,4,0
0,19,3,0,762,15,6,0
3,20,1,0,683,13,3,1
0,21,3,0,767,13,5,0
0,21,2,0,948,16,4,0
1,17,1,1,552,11,4,1
2,18,1,0,606,12,4,1
1,18,1,1,716,15,5,0
3,15,1,0,321,9,4,0
3,17,1,0,494,13,4,0
0,23,2,0,1122,17,3,1
5,18,1,0,635,14,4,0
2,14,1,0,316,10,4,0
0,19,2,0,563,12,5,1
2,21,1,0,875,15,3,1
5,20,1,0,852,15,3,1
3,18,1,0,656,15,4,0
2,21,1,1,1012,17,3,0
9,22,1,0,916,14,3,1
0,17,2,0,483,12,4,1
3,19,1,0,799,15,3,1
6,22,1,0,1156,16,3,1
2,20,1,0,919,16,4,1
1,20,1,1,753,13,4,1
0,19,2,0,650,14,4,0
5,20,1,0,866,14,3,1
0,21,2,1,890,16,4,0
1,20,2,0,856,15,4,0
0,19,2,0,811,14,4,1
2,17,1,0,699,16,4,1
6,21,1,0,807,13,3,1
3,21,1,0,992,17,3,0
3,22,1,0,1400,19,3,0
2,17,1,0,463,11,4,1
8,21,1,0,818,14,3,1
0,15,2,1,421,12,6,0
2,15,1,0,345,11,5,0
0,17,2,0,596,14,5,0
1,17,1,2,590,15,5,0
1,21,1,2,792,15,3,0
5,19,1,0,754,14,3,1
0,18,2,0,671,13,4,0
1,20,1,1,1040,16,4,0
2,18,1,1,781,16,5,0
0,19,2,1,677,14,5,0
3,19,1,0,622,14,4,1
2,22,1,0,1206,18,4,0
3,21,1,0,1178,18,3,1
3,19,1,0,795,15,4,0
1,20,1,1,885,14,4,1
1,19,1,1,921,17,4,1
4,20,1,0,838,15,3,1
5,18,1,0,543,11,3,1
4,20,1,0,782,13,3,1
0,18,3,1,641,14,5,0
5,17,1,0,584,13,4,1
0,20,2,0,859,14,4,1
1,19,1,2,797,15,4,0
1,21,1,1,930,15,4,1
0,18,2,0,639,12,4,0
0,22,2,0,1117,16,4,1
7,19,1,0,666,13,3,1
2,21,1,0,989,15,3,1
5,22,1,0,1139,16,3,1
0,21,2,0,843,14,4,1
1,20,1,1,939,16,4,0
7,16,1,0,451,11,3,1
2,20,1,0,982,16,4,0
3,19,1,0,591,12,4,1
6,18,1,0,636,13,3,1
0,18,2,0,661,13,4,0
5,20,1,0,799,15,3,1
5,17,1,0,522,11,3,1
1,20,1,2,1089,17,4,1
6,20,1,0,625,13,3,1
2,21,1,0,1133,18,3,1
0,18,4,1,796,16,6,0
3,18,1,0,613,13,4,0
4,19,1,0,659,13,3,0
1,21,2,0,619,13,4,1
0,20,2,1,840,15,5,0
6,19,1,0,720,13,3,0
2,19,1,0,550,11,4,1
0,15,2,0,374,11,4,1
0,17,3,2,551,13,6,0
2,20,1,0,725,13,4,0
6,19,1,0,548,12,4,1
0,18,2,1,698,13,4,0
4,23,1,0,1228,17,3,0
5,21,1,0,998,16,3,0
0,16,3,1,329,11,6,0
1,20,2,0,1095,17,4,0
2,20,1,0,878,15,4,1
3,17,1,0,615,14,4,0
3,20,1,0,1020,17,3,0
5,19,1,0,746,15,3,1
4,19,1,0,773,14,3,1
5,18,1,0,525,11,4,1
1,21,1,1,900,15,4,0
5,18,1,0,673,13,3,1
5,16,1,0,465,12,4,1
0,21,2,0,925,16,4,1
2,16,1,0,383,10,4,0
1,18,1,1,724,14,4,1
4,19,1,0,635,12,3,1
0,19,2,0,828,16,5,0
4,21,1,0,1120,17,3,0
0,19,2,1,735,16,5,0
0,15,2,0,367,11,5,0
4,18,1,0,636,14,3,0
2,20,1,0,1029,17,4,0
1,20,1,1,835,14,4,1
1,22,1,1,1138,17,3,0
2,18,1,1,746,16,4,0
0,22,2,0,1038,15,4,0
3,19,1,0,751,14,4,1
2,20,1,0,932,15,3,1
7,21,1,0,820,13,3,1
4,18,1,0,557,11,3,1
1,19,2,0,807,15,4,0
5,19,1,0,543,12,4,1
3,18,1,0,533,13,4,1
4,21,1,0,946,15,3,1
0,19,2,0,838,16,4,0
2,15,1,0,353,9,4,1
3,20,1,0,771,14,3,0
3,19,1,0,673,14,4,1
2,18,1,0,650,15,4,0
4,16,1,0,548,15,3,1
8,18,1,0,615,11,3,1
4,20,1,0,793,14,3,1
5,17,1,0,482,12,4,1
1,15,1,5,445,13,6,0
10,24,1,0,1376,18,2,1
2,18,1,0,693,15,4,0
5,17,1,0,580,13,4,1
5,21,1,0,711,13,3,1
4,19,1,0,598,12,4,1
3,20,1,0,860,15,3,1
2,18,1,0,654,12,4,1
1,20,1,1,837,15,3,1
2,21,1,0,928,15,3,1
0,20,2,1,789,14,5,0
0,21,2,0,936,16,4,0
6,16,1,0,495,11,4,1
3,19,1,0,793,16,4,0
1,18,1,2,608,12,4,0
1,18,1,1,545,12,4,1
4,18,1,0,566,12,4,1
10,21,1,0,870,14,3,1
0,17,2,0,623,14,5,0
2,22,1,0,1186,17,3,1
0,18,2,0,731,15,4,0
7,15,1,0,384,10,4,1
5,16,1,0,393,10,4,1
1,20,1,2,609,12,4,1
7,22,1,0,1102,16,3,0
2,21,1,2,1448,20,3,0
1,16,1,2,433,11,5,0
1,19,2,0,749,15,4,0
6,18,1,0,562,12,3,1
0,18,2,0,688,16,4,1
0,19,2,0,658,12,4,1
3,20,1,0,1009,16,3,1
10,21,1,0,849,14,3,1
0,22,2,0,1246,17,4,0
1,20,1,1,915,15,4,0
6,21,1,0,1034,17,3,0
1,18,1,2,644,14,5,0
2,20,1,0,729,14,4,1
0,21,2,0,965,17,4,0
3,18,1,0,583,13,4,1
3,19,1,0,733,14,4,1
0,20,2,0,896,15,4,0
3,18,1,0,690,16,4,1
5,21,1,0,751,15,3,0
4,21,1,0,1055,16,3,1
0,20,2,0,865,14,4,1
0,19,3,0,680,14,5,0
4,20,1,0,673,13,3,1
3,20,1,0,838,14,3,0
0,15,2,0,370,11,5,0
1,21,1,1,937,16,4,1
0,19,3,0,716,15,5,0
0,18,3,0,628,14,5,0
2,17,2,0,512,11,4,1
4,22,1,0,1265,17,3,1
1,16,1,1,404,12,4,1
0,15,2,2,363,12,5,0
1,17,1,1,492,11,4,1
0,17,3,2,560,13,6,0
0,17,2,0,563,13,4,0
0,18,2,1,651,13,5,0
2,18,1,0,665,13,4,1
0,19,3,0,514,12,5,1
0,21,2,0,903,16,4,0
4,19,1,0,604,12,4,1
7,20,1,0,770,13,3,1
1,20,2,1,916,16,5,0
0,21,2,0,904,17,4,1
0,17,2,0,584,13,5,0
2,19,1,1,686,13,4,1
0,16,2,0,407,12,5,0
1,22,1,1,1097,18,3,0
1,18,1,2,556,13,4,1
1,19,1,2,801,16,5,0
2,21,1,0,1205,18,3,1
6,20,1,0,871,14,3,1
1,17,1,1,458,11,4,1
1,23,1,1,1324,18,3,1
1,21,1,1,925,15,4,0
1,20,1,1,947,17,3,0
4,19,1,0,783,14,3,1
2,19,1,0,751,16,4,1
2,20,1,0,934,17,4,1
4,18,1,0,668,13,3,1
2,19,1,1,680,15,4,0
1,19,1,1,690,15,4,0
2,22,1,0,1009,14,3,1
1,17,1,1,601,14,5,0
0,21,2,1,992,16,4,0
9,21,1,0,939,14,3,1
1,21,1,1,818,13,4,1
6,20,1,0,710,12,3,1
3,21,1,0,1062,17,3,0
4,21,1,0,1093,17,3,1
0,19,2,0,621,14,4,1
0,16,2,0,423,10,5,0
6,21,1,0,1045,16,3,1
2,17,1,2,512,14,5,0
1,18,1,1,586,12,5,1
1,19,1,1,583,12,4,1
4,19,1,0,767,15,3,0
3,21,1,0,1079,17,3,1
3,16,1,0,609,15,3,0
1,21,1,2,1072,17,4,0
5,20,1,0,583,12,3,1
3,18,1,0,576,13,4,0
6,20,1,0,822,15,3,0
1,18,1,1,625,14,5,1
3,21,1,0,921,16,3,0
1,17,1,2,581,14,4,0
0,20,2,1,1173,19,4,0
1,20,2,0,977,16,4,0
2,22,1,0,1121,18,3,1
1,17,1,1,518,13,5,0
0,21,3,0,717,13,4,0
1,18,1,1,522,11,4,1
5,16,1,0,460,12,3,1
1,20,1,1,830,13,3,1
0,21,2,0,1077,16,4,1
3,17,1,0,522,14,4,0
0,18,2,0,689,14,4,0
1,19,1,1,926,17,4,1
2,19,1,1,821,15,4,0
3,20,1,0,795,14,3,1
2,16,1,0,432,11,4,1
5,20,1,0,831,14,3,0
3,20,1,0,932,16,3,0
1,21,1,1,1179,18,4,1
0,19,2,0,599,13,4,0
5,19,1,0,797,13,3,1
1,18,1,1,685,14,5,1
1,22,1,1,1317,18,3,1
1,19,1,1,873,17,4,0
2,18,1,0,681,15,4,0
1,20,2,0,995,16,4,0
0,20,2,2,871,15,5,0
2,21,1,0,1158,17,4,1
0,19,4,0,977,17,6,0
0,20,2,1,868,16,5,0
2,23,1,0,1262,17,3,1
6,23,1,0,1096,16,3,0
1,18,2,1,684,15,5,0
2,21,1,0,1150,17,3,1
5,20,1,0,818,14,3,1
1,20,2,0,851,15,4,0
0,20,2,0,794,15,4,0
2,21,1,0,1043,16,4,1
3,19,1,0,729,13,3,1
0,22,2,0,1098,16,3,0
8,22,1,0,1126,16,3,1
0,20,2,1,756,14,4,1
1,18,1,1,599,14,4,0
1,21,1,2,1246,18,3,1
3,20,1,0,1002,17,3,0
1,19,1,3,698,14,5,0
0,16,2,0,533,13,5,0
6,17,1,0,514,10,3,1
0,20,2,2,920,16,5,0
1,20,1,1,859,15,4,1
2,16,1,0,385,11,4,0
0,19,4,0,686,14,6,0
0,19,2,0,769,14,4,1
1,19,1,1,617,12,4,1
3,19,1,0,673,13,4,1
3,21,1,0,1001,17,3,1
8,22,1,0,1097,15,3,1
3,21,1,0,1012,16,3,1
2,21,1,0,1223,19,3,0
1,16,1,3,561,14,5,0
3,22,1,0,813,12,3,1
4,19,1,0,636,12,3,1
4,19,1,0,667,14,3,1
2,19,1,0,877,15,4,0
3,20,1,0,935,16,3,0
1,22,1,2,1080,17,3,1
2,19,1,0,733,13,3,1
0,20,2,1,807,15,4,0
0,20,2,0,962,16,4,0
1,21,1,1,884,15,4,1
1,17,1,1,598,13,4,0
0,20,2,0,738,15,4,0
1,17,1,2,581,15,5,0
9,21,1,0,889,14,3,1
6,19,1,0,691,14,3,1
1,21,1,1,981,16,4,0
4,19,1,0,729,14,4,0
1,20,1,2,871,15,5,0
1,19,1,2,858,17,4,0
7,19,1,0,689,13,3,1
8,20,1,0,896,14,3,1
3,17,1,0,552,12,4,1
1,15,2,0,370,10,4,0
0,21,2,0,909,14,4,0
1,16,1,2,366,11,5,0
0,21,2,0,1080,17,4,1
0,20,2,0,774,15,4,1
1,15,1,3,313,10,5,0
0,17,3,0,373,10,5,0
1,16,1,3,314,9,5,0
1,19,2,0,821,16,4,0
4,20,1,0,822,14,3,0
6,21,1,0,892,15,3,0
2,18,1,0,524,12,4,1
3,20,1,0,683,12,4,1
2,16,1,0,360,10,4,1
2,19,1,1,855,16,4,0
0,21,2,1,857,15,4,0
0,21,2,1,968,15,4,0
0,21,2,0,1073,17,4,0
4,17,1,0,561,12,4,1
0,20,2,1,943,16,4,0
0,18,2,0,474,14,5,0
2,21,1,0,1057,16,3,0
5,21,1,0,970,15,3,1
1,21,1,3,1150,18,4,0
2,19,1,0,828,15,4,1
1,19,1,1,601,13,4,1
1,21,1,1,1136,18,3,1
3,19,1,0,769,13,4,1
0,18,2,0,551,14,4,0
1,19,1,2,849,17,4,0
1,20,1,2,932,16,4,1
1,20,1,1,799,16,4,0
2,20,1,0,926,15,4,1
1,18,2,0,725,15,4,0
0,18,2,0,719,14,4,0
5,20,1,0,877,14,3,0
0,16,2,0,331,10,5,0
1,22,2,0,1357,19,3,1
6,22,1,0,998,16,3,1
2,16,1,0,479,13,5,0
2,19,1,0,809,15,4,0
0,17,2,0,505,11,5,1
0,19,2,1,747,16,5,0
2,19,1,0,772,15,4,0
0,20,3,1,877,16,5,0
10,24,1,0,1407,17,2,1
3,18,1,0,548,12,4,0
0,20,2,2,886,16,5,0
2,16,1,0,542,14,5,0
5,19,1,0,707,13,3,1
0,21,2,0,949,15,4,0
0,23,2,0,1339,18,3,1
6,22,1,0,970,17,3,0
0,18,2,0,584,12,5,0
0,19,2,0,779,16,5,0
3,19,1,0,654,12,4,1
0,22,2,0,1492,19,4,0
0,19,2,2,754,15,5,0
2,19,1,0,576,12,4,1
0,20,2,0,1077,17,4,1
2,21,1,0,923,16,3,1
0,17,2,0,499,12,5,0
2,17,2,0,593,15,4,0
0,17,2,0,473,11,4,1
3,18,1,0,564,13,4,1
1,18,1,1,528,12,4,1
0,20,2,1,746,13,4,1
5,20,1,0,770,13,4,0
0,20,2,1,1025,16,5,0
8,20,1,0,756,13,3,1
3,19,1,0,726,14,4,1
5,22,1,0,1210,17,3,1
4,18,1,0,644,14,4,0
3,21,1,0,1004,15,3,0
0,21,2,0,1070,17,4,0
5,17,1,0,577,12,3,0
2,19,1,0,894,15,4,0
1,21,1,1,910,14,3,1
1,15,1,2,343,10,4,0
0,19,2,0,564,12,4,0
3,18,1,0,684,14,4,0
1,22,1,1,1185,18,3,1
1,21,1,1,1158,18,3,1
1,19,1,1,719,13,4,0
0,17,2,0,557,13,5,0
4,20,1,0,879,15,3,1
0,15,2,2,347,10,6,0
2,20,2,0,911,15,4,0
0,18,2,0,651,13,4,0
4,13,1,0,271,9,4,1
0,19,2,0,789,14,5,0
1,19,1,1,604,12,5,0
3,18,1,0,569,12,4,1
3,19,1,0,768,14,4,1
1,22,1,1,1335,18,3,0
0,23,2,0,1436,18,3,0
7,22,1,0,918,16,3,1
5,15,1,0,374,11,4,1
4,15,1,0,349,11,4,0
2,15,1,4,426,13,5,0
1,17,1,1,569,14,4,1
0,17,2,0,570,14,5,0
4,18,1,0,566,12,4,1
2,18,1,0,688,16,3,0
2,20,1,0,646,13,4,1
3,22,1,0,881,15,4,1
5,18,1,0,570,12,3,1
3,17,1,0,472,12,4,1
4,15,1,0,360,9,4,1
0,20,3,1,828,15,5,0
0,20,2,1,841,15,5,0
1,21,1,2,1102,17,4,0
0,18,2,1,561,14,5,0
1,18,1,3,765,16,5,0
0,18,2,3,574,12,6,0
3,20,1,0,841,14,4,1
4,19,1,0,650,13,3,1
3,19,1,0,729,15,3,1
5,18,1,0,572,12,3,1
7,21,1,0,837,15,3,1
3,20,1,0,917,16,4,0
5,22,1,0,1104,16,3,1
5,18,1,0,603,13,4,0
3,19,1,0,668,12,3,1
0,21,2,0,898,16,4,0
7,22,1,0,1129,16,3,1
2,19,1,0,624,12,4,0
6,21,1,0,1117,16,3,1
0,22,2,0,753,14,3,1
1,20,1,1,669,13,4,1
0,21,2,0,1039,16,4,0
1,19,1,1,662,14,4,0
0,18,2,0,614,13,5,1
5,18,1,0,501,12,3,1
2,16,1,1,516,15,4,0
3,19,1,0,685,13,4,1
5,19,1,0,676,12,4,1
8,23,1,0,1387,17,2,1
0,23,2,0,1656,20,3,0
4,20,1,0,870,15,3,1
0,16,2,0,574,14,5,0
2,18,1,0,558,12,4,1
3,18,1,0,598,13,4,1
0,22,3,0,1177,17,4,0
1,21,1,1,950,16,3,0
0,19,2,0,969,16,5,0
3,20,1,0,894,15,3,1
5,19,1,0,721,13,3,1
1,19,1,1,872,15,4,0
3,21,1,0,945,15,4,0
0,15,3,0,365,10,6,0
1,20,1,1,946,16,4,0
5,22,1,0,1266,18,3,1
0,19,2,1,651,12,5,1
0,21,2,0,785,13,4,1
0,21,2,0,783,13,4,0
7,21,1,0,799,13,3,1
0,20,2,0,735,14,4,1
1,18,1,2,514,13,4,1
1,20,1,2,848,15,4,0
0,20,2,1,861,16,4,1
0,16,3,0,488,12,6,0
4,17,1,0,561,13,4,1
0,18,2,0,700,14,4,1
2,21,1,0,852,16,3,1
8,23,1,0,1097,16,3,1
1,15,1,3,284,10,5,0
2,19,1,0,673,14,4,0
1,18,2,1,560,13,4,0
6,18,1,0,553,14,3,1
1,18,1,1,650,14,4,0
2,21,1,0,1005,16,4,1
5,16,1,0,469,11,4,1
7,21,1,0,877,13,3,1
0,19,2,2,714,14,5,0
0,19,2,0,732,13,5,0
0,21,3,0,941,15,4,1
5,22,1,0,1085,17,3,1
1,23,1,1,1396,18,3,1
3,17,1,0,562,13,4,1
0,21,2,0,696,13,4,1
0,18,2,0,694,15,5,0
2,19,1,2,922,18,3,1
0,19,3,1,600,13,6,0
5,18,1,0,715,14,3,1
2,19,1,0,885,16,4,0
0,19,2,0,754,14,4,0
5,22,1,0,823,16,3,1
5,17,1,0,542,13,3,1
1,22,2,0,970,16,3,1
0,17,2,1,592,12,5,0
8,21,1,0,735,13,3,1
2,16,1,0,377,10,4,0
1,21,1,1,746,13,4,0
0,20,3,0,929,17,5,0
1,22,1,1,1432,20,3,0
3,20,1,0,838,15,3,1
5,18,1,0,801,15,3,1
2,18,1,1,638,14,4,0
1,20,2,0,778,14,4,0
1,17,1,1,466,11,4,1
5,18,1,0,562,12,3,1
2,16,1,2,532,14,4,0
11,22,1,0,876,13,2,1
3,18,1,0,676,15,4,1
1,21,1,2,1218,18,4,0
0,19,2,0,596,13,4,0
5,20,1,0,792,13,3,1
2,20,1,0,797,15,4,1
4,17,1,0,544,12,4,1
2,20,1,0,877,16,4,0
2,17,1,2,497,10,4,1
2,16,1,0,447,10,4,0
1,20,1,2,782,14,4,0
0,20,2,1,721,15,4,0
1,19,1,1,745,14,4,1
0,18,3,1,619,14,6,0
0,20,3,0,904,17,5,0
0,16,2,0,459,11,5,1
3,19,1,0,625,13,3,1
6,20,1,0,653,13,3,0
0,16,2,1,372,12,6,0
1,18,1,1,525,11,4,1
0,18,2,0,498,11,5,0
2,17,1,0,534,12,4,1
2,18,1,0,603,11,4,1
0,18,2,0,588,13,4,0
0,19,2,2,654,13,4,0
0,21,3,0,773,13,4,0
0,20,2,0,919,15,4,0
2,17,1,0,516,10,4,1
4,20,1,0,824,15,3,1
5,17,1,0,561,13,4,1
1,16,2,2,434,12,5,0
0,19,2,2,644,13,5,0
1,18,1,1,666,13,4,1
2,20,2,0,1145,20,3,0
3,18,1,2,587,13,4,0
1,20,2,0,882,15,4,0
4,19,1,0,553,12,3,1
2,19,1,0,598,14,4,1
0,20,2,1,1036,17,4,0
0,18,2,0,581,12,5,0
7,21,1,0,925,14,3,1
7,18,1,0,649,13,3,1
3,19,1,0,633,12,4,1
4,18,2,0,559,13,4,0
7,22,1,0,963,16,3,1
1,22,1,1,817,13,3,1
3,18,1,0,595,12,4,1
2,14,1,0,347,12,4,0
0,19,2,2,735,15,5,0
2,21,1,0,1118,18,3,0
4,18,1,0,615,13,4,0
1,22,1,1,1136,17,3,1
0,19,2,0,637,13,4,1
6,22,1,0,1223,18,3,0
4,19,1,0,566,13,3,1
3,21,1,0,880,16,3,1
8,19,1,0,651,13,3,1
3,18,1,0,616,13,4,1
0,17,2,0,479,11,4,0
10,21,1,0,803,13,3,1
3,19,1,0,614,13,4,1
4,21,1,0,1198,17,3,0
2,18,1,0,649,14,4,1
0,19,2,0,718,13,4,0
4,17,1,0,469,12,4,0
1,19,1,2,793,16,5,0
0,19,2,1,735,14,5,0
1,22,1,1,1099,18,3,0
1,16,1,3,474,13,5,0
6,20,1,0,812,13,3,1
1,17,1,1,503,12,4,0
9,23,1,0,970,16,3,1
1,17,1,1,455,12,4,0
0,22,2,0,1311,18,4,0
4,17,1,0,499,10,4,1
4,21,1,0,1006,15,3,1
0,21,2,0,878,14,4,0
1,18,2,0,651,13,4,1
2,22,1,0,1021,17,3,1
1,21,1,1,1274,18,3,0
0,22,2,0,975,15,4,1
1,15,1,1,424,11,4,1
0,21,3,0,1044,16,5,1
0,18,2,0,637,12,4,1
0,21,3,0,1210,19,4,0
0,22,2,0,1241,17,3,1
5,19,1,0,849,15,3,1
1,19,2,0,876,16,4,0
2,19,1,1,604,14,4,1
1,20,1,1,1015,17,4,0
5,15,1,0,417,11,4,1
5,23,1,0,1121,15,3,1
1,20,2,1,836,15,5,0
0,18,2,2,758,16,5,0
2,23,1,0,1652,21,3,0
1,20,1,1,642,12,4,1
0,20,2,1,787,15,4,0
3,21,1,0,875,14,3,1
5,19,1,0,684,13,3,1
3,20,1,0,547,12,3,0
0,20,2,3,1276,20,4,0
5,19,1,0,760,13,3,1
0,16,2,1,481,12,5,0
3,16,1,0,386,11,4,1
1,18,1,2,686,14,5,0
2,17,1,0,487,11,4,1
3,18,1,0,701,13,4,0
1,19,2,0,663,15,4,0
7,18,1,0,595,11,3,1
1,19,1,1,691,13,4,0
0,23,2,0,1307,18,3,0
1,17,1,1,436,11,5,0
0,21,3,0,966,16,5,0
8,22,1,0,961,15,3,1
1,21,1,1,993,16,4,1
4,18,1,0,603,14,4,1
0,17,2,1,389,10,5,1
0,20,2,1,756,14,4,0
0,18,3,1,442,12,6,0
0,17,2,0,555,12,4,0
3,23,1,0,1387,18,3,1
2,18,1,0,542,13,4,1
0,20,2,0,877,16,4,0
0,18,2,1,539,12,5,0
1,20,1,1,802,13,4,0
1,16,1,1,505,13,4,1
5,21,1,0,911,15,3,1
4,22,1,0,1077,17,3,1
3,21,1,0,990,17,3,0
1,17,1,1,526,12,4,1
10,22,1,0,1101,16,3,1
5,18,1,0,589,11,3,1
2,20,1,0,893,15,4,0
4,20,1,0,939,16,3,0
3,15,2,0,357,10,4,0
7,20,1,0,781,14,3,1
3,19,1,0,789,15,3,1
3,17,1,0,520,11,4,1
2,20,1,0,1061,18,3,1
1,18,1,2,699,14,4,0
5,18,1,0,656,12,3,0
1,16,2,1,491,13,5,0
4,18,1,0,579,12,3,1
1,16,1,3,364,11,6,0
4,18,1,0,610,12,4,1
7,20,1,0,913,14,3,1
4,17,1,0,559,13,4,1
3,19,1,0,666,13,3,0
4,20,1,0,945,16,3,1
0,18,2,0,698,14,5,0
5,19,1,0,692,13,3,1
0,20,2,0,1019,17,4,1
5,21,1,0,755,14,3,0
2,20,1,0,672,14,3,1
0,19,2,1,720,14,4,0
0,19,3,0,778,15,5,0
4,19,1,0,840,14,3,1
0,15,2,0,442,11,4,0
0,23,2,0,1312,17,3,0
8,21,1,0,783,12,3,1
0,19,2,0,898,15,4,1
6,22,1,0,845,13,3,1
0,22,2,0,1122,16,3,0
0,16,2,0,422,11,5,0
5,17,1,0,543,13,4,1
4,16,1,0,413,11,4,1
4,16,1,0,444,12,4,1
2,19,1,0,769,15,4,0
1,20,1,1,796,13,4,0
2,18,1,0,637,13,4,1
0,20,2,0,929,15,4,0
