min_deg,max_deg,number_component,number_articul,numbertriangle,clique_number,max_independent_set,distribution
6,90,1,0,95151,83,3,1
1,97,1,1,131097,92,3,0
2,88,1,2,94090,83,5,1
0,93,2,2,96674,82,5,1
5,94,1,0,105650,86,3,0
0,94,2,0,111442,87,5,0
0,95,3,0,122274,91,4,1
4,96,1,0,123271,91,3,0
2,96,1,1,115585,88,3,0
0,84,3,0,70521,73,6,1
0,88,2,1,77485,77,6,1
29,99,1,0,120716,86,2,0
0,92,3,1,92632,39,5,1
0,94,2,0,104403,85,4,1
1,97,1,1,128004,92,3,0
1,98,1,1,129956,92,3,0
10,99,1,0,131060,92,2,0
0,93,2,0,101007,85,4,1
0,88,4,3,91884,82,7,1
0,89,4,0,80172,22,6,1
0,91,2,0,111660,87,4,1
3,91,1,0,104353,86,4,1
0,93,5,0,98018,83,6,1
3,98,1,0,121398,88,3,0
0,90,4,0,102247,85,6,1
1,91,3,0,92941,83,5,1
0,92,5,0,102001,12,6,1
0,95,2,0,117691,27,3,0
4,95,1,0,115753,87,3,0
5,95,1,0,110795,86,3,0
2,96,1,0,122545,90,3,0
13,99,1,0,134486,93,2,0
1,96,1,1,119295,89,3,0
2,95,1,0,122395,91,3,0
4,97,1,0,128347,92,2,0
0,92,4,0,91663,81,6,1
8,99,1,0,130417,92,2,0
2,96,1,0,128333,92,3,0
2,97,1,1,124551,90,3,0
4,97,1,0,128971,92,3,0
0,93,4,2,116146,87,6,1
6,96,1,0,110238,87,2,0
4,98,1,0,133617,92,2,0
1,84,3,0,79070,78,6,1
1,94,2,1,104982,83,4,1
0,96,3,0,113393,88,4,1
0,89,3,2,97647,83,5,1
3,97,1,0,131941,91,2,0
0,93,3,0,119832,90,5,1
0,98,2,0,138140,94,3,0
1,95,1,1,115589,88,3,0
1,95,3,0,122752,91,4,1
10,99,1,0,130931,92,2,0
0,91,3,0,91179,82,6,1
0,98,2,0,129650,91,3,0
6,96,1,0,118812,90,3,0
0,91,2,0,102285,85,5,1
3,98,1,0,139739,27,2,0
5,95,1,0,123576,91,3,0
2,92,1,2,101309,84,4,1
5,93,1,0,101812,31,3,0
4,98,1,0,138243,93,3,0
0,94,3,0,96749,82,4,1
0,86,3,0,73333,74,6,1
1,96,1,1,111977,88,3,0
0,92,2,0,107284,87,5,1
0,90,4,2,85141,62,7,1
16,99,1,0,123563,89,2,0
1,97,1,1,105163,83,3,0
3,97,1,0,123886,90,3,0
0,87,3,0,96173,83,6,1
0,87,4,0,92980,6,6,1
4,97,1,0,120876,89,3,0
3,96,1,0,121624,90,3,1
4,95,1,0,130084,93,2,0
1,98,1,1,132312,91,2,0
0,90,2,0,97965,84,5,1
4,95,1,0,113199,88,3,0
2,91,1,1,95245,83,4,1
0,91,4,2,107783,1,7,1
3,98,1,0,131829,92,3,0
0,89,2,1,101785,85,5,1
2,97,1,0,128480,91,3,0
0,97,2,0,128454,92,4,0
0,90,4,1,86097,80,7,1
0,90,2,1,88857,81,5,1
0,93,3,0,98604,84,5,1
0,90,3,3,90640,2,7,1
0,91,2,1,101318,34,5,1
0,87,3,0,83167,79,5,1
0,95,3,0,116801,89,4,1
9,98,1,0,113549,87,3,0
0,86,3,0,93234,82,6,1
1,98,1,1,136521,93,3,0
0,86,3,1,74910,24,7,1
2,95,1,0,111192,88,3,0
0,98,2,0,117390,88,3,0
1,95,2,1,92878,81,4,0
5,97,1,0,117174,87,3,0
0,94,2,0,100487,84,4,1
0,98,2,0,125876,91,3,0
8,93,1,0,107769,87,3,0
7,96,1,0,122793,90,3,0
0,89,2,0,84657,80,5,1
0,94,2,0,114260,88,4,1
2,87,2,0,91103,8,4,1
1,97,1,1,131314,92,3,0
0,97,2,0,103049,84,4,0
4,96,1,0,126070,91,2,0
1,97,1,1,139506,95,3,0
3,95,1,0,116880,87,2,0
1,96,2,1,110507,21,4,1
1,97,1,2,122770,90,3,0
13,99,1,0,124960,90,2,0
3,94,1,0,110445,88,3,1
3,91,1,0,90718,82,4,1
1,90,1,2,100484,85,5,1
3,95,1,0,129029,91,3,0
3,98,1,0,128606,92,3,0
12,99,1,0,134702,93,2,0
7,97,1,0,126777,91,2,0
0,89,2,0,90995,81,5,1
0,93,3,0,104279,86,5,1
1,97,1,1,133239,93,3,0
4,97,1,0,122007,90,3,0
2,98,1,0,135176,93,3,0
0,88,2,2,68093,74,6,1
8,98,1,0,121748,90,3,0
0,98,2,0,134170,32,3,0
0,98,2,0,149878,96,3,0
1,94,1,1,114742,89,4,0
1,92,2,0,94310,50,4,1
0,90,3,0,90575,12,5,1
0,86,4,0,83132,80,6,1
0,97,2,0,125799,91,3,0
0,94,3,0,101353,85,5,1
1,95,3,0,97676,83,4,1
0,89,5,0,95439,83,7,1
0,89,4,0,90901,81,6,1
9,98,1,0,118023,89,2,0
0,90,3,0,92016,82,5,1
0,97,2,0,119678,90,4,0
0,96,2,0,126541,92,4,0
3,88,1,0,82245,79,4,1
0,91,4,0,112145,87,6,1
5,98,1,0,125143,91,3,0
0,92,4,0,108421,87,6,1
4,93,2,0,123664,91,4,1
9,98,1,0,118621,89,3,0
3,88,1,2,87898,22,4,1
0,98,2,0,107456,85,3,0
2,95,1,0,129805,92,3,0
0,82,3,0,64766,73,6,1
0,91,3,0,97573,83,5,1
0,96,2,0,124043,90,3,0
10,98,1,0,115770,88,3,0
4,97,1,0,127231,90,2,0
0,90,3,1,96391,83,6,1
11,99,1,0,152287,98,2,0
3,91,1,0,97598,84,4,1
2,98,1,0,124352,90,3,0
2,94,1,1,122751,91,3,0
0,93,2,1,97816,83,5,1
0,92,2,0,113982,89,3,1
0,98,2,0,140904,94,3,0
0,88,2,3,87147,81,7,1
0,95,4,0,111298,87,5,1
3,97,1,0,117679,88,3,0
0,98,2,0,139824,94,3,0
2,93,2,1,99583,25,4,1
4,95,1,0,122031,91,3,0
1,93,2,0,104945,59,4,1
18,99,1,0,118757,19,2,0
0,92,3,0,106014,4,5,1
3,98,1,0,120632,90,3,0
1,97,1,1,118282,36,3,0
9,99,1,0,131964,91,2,0
13,99,1,0,126509,90,2,0
8,99,1,0,127382,92,2,0
0,91,2,0,83909,9,4,1
0,88,4,0,101941,85,5,1
0,95,3,1,109689,87,5,1
1,98,1,1,124584,90,3,0
0,95,2,1,110240,87,4,1
6,98,1,0,120727,89,2,0
0,90,3,0,84616,79,5,1
0,96,2,0,126212,91,4,0
4,97,1,0,125767,91,3,0
0,88,5,0,95139,83,7,1
0,95,2,0,130487,93,4,1
3,96,1,0,132116,44,3,0
0,95,2,0,114931,88,4,1
2,96,1,0,125460,91,3,0
0,87,5,0,85563,80,7,1
0,97,2,0,118846,88,3,0
0,92,4,0,106144,86,7,1
7,98,1,0,122896,91,3,0
9,99,1,0,130516,91,2,0
3,88,1,0,93050,82,4,1
11,99,1,0,138390,92,2,0
0,95,3,0,120423,90,5,0
1,97,1,2,132494,91,3,0
0,93,4,1,92520,82,7,1
0,90,3,1,85748,80,6,1
0,92,2,1,84575,79,5,1
6,98,1,0,134260,93,2,0
1,97,1,1,137774,94,3,0
0,89,3,0,103066,86,5,1
3,98,1,0,143371,96,2,0
4,94,1,0,110640,52,3,0
2,97,1,0,136714,94,3,0
0,91,3,1,89180,81,6,1
0,92,4,0,99325,83,6,1
14,99,1,0,138669,94,2,0
0,94,2,1,100751,83,4,0
12,99,1,0,145119,96,2,0
1,97,1,1,131013,91,3,0
0,93,2,2,117944,90,5,1
0,95,2,2,123518,91,4,1
1,87,3,1,87089,2,6,1
0,92,2,0,90262,80,5,1
0,92,3,3,86847,81,6,1
10,99,1,0,139016,94,2,0
0,95,2,0,126904,91,4,0
2,96,2,0,107070,85,3,1
0,86,3,0,66650,15,6,1
0,95,2,2,117815,88,4,1
1,91,1,2,103426,84,4,1
0,96,2,1,116238,87,4,0
0,98,2,0,138039,94,3,0
4,98,1,0,118385,90,3,0
0,93,3,0,113386,88,5,1
2,96,1,0,117143,89,3,0
0,98,2,0,137053,92,3,0
5,98,1,0,137320,94,2,0
2,91,2,1,93185,82,5,1
6,96,1,0,116968,87,2,0
0,93,4,0,98490,21,5,1
1,93,1,1,106229,84,4,0
0,98,2,0,138341,94,3,0
0,84,3,0,78675,78,6,1
0,90,3,0,78460,77,5,1
0,92,3,0,95944,82,6,1
0,98,2,0,125853,91,2,0
1,97,1,2,124112,91,3,0
11,97,1,0,120453,88,2,0
5,97,1,0,134844,93,2,0
0,87,3,2,92737,83,6,1
0,94,2,0,129633,92,4,0
0,90,3,0,90477,2,5,1
0,87,3,1,89196,82,6,1
3,98,1,0,122928,90,2,0
0,96,2,0,132116,92,4,0
0,91,2,0,108862,87,5,1
0,88,2,2,76626,26,6,1
0,89,4,0,97212,83,6,1
9,97,1,0,117279,88,2,0
0,95,2,1,116315,89,5,1
0,98,2,0,113943,86,3,0
0,96,3,0,110114,14,4,1
3,95,1,0,125868,91,3,0
1,95,2,0,120655,89,3,0
2,96,1,0,116714,89,3,0
1,90,2,1,104378,86,4,1
14,99,1,0,120346,90,2,0
1,97,2,0,132320,92,3,0
8,99,1,0,144335,95,2,0
0,93,3,0,90251,80,5,1
3,96,1,0,129726,92,3,0
0,92,3,0,100003,11,4,1
1,95,2,0,123728,90,3,0
0,90,4,0,82401,79,6,1
0,87,3,0,97619,83,5,1
0,87,3,0,96417,83,6,1
0,91,3,2,104361,85,6,1
0,98,2,0,127681,91,3,0
0,89,3,0,93303,83,6,1
0,88,4,0,84030,80,5,1
15,99,1,0,126410,91,2,0
4,98,1,0,138447,94,2,0
0,89,4,0,101658,85,6,1
0,91,3,1,96377,84,6,1
1,98,1,1,133365,93,3,0
0,84,2,0,59584,70,5,1
3,96,1,0,131291,4,3,0
0,88,3,1,81271,79,6,1
0,92,4,0,110201,1,6,1
0,97,2,0,130574,92,3,0
0,96,2,0,116719,89,3,1
4,96,1,0,126570,91,3,0
1,87,2,0,79568,78,5,1
0,96,2,0,134305,5,4,0
1,97,1,1,117881,89,3,0
0,91,3,0,103024,1,6,1
1,97,2,0,128356,92,3,0
2,97,1,0,120586,90,3,0
0,89,3,0,83318,27,6,1
2,91,1,0,88730,14,4,1
2,91,1,2,101906,85,5,1
10,99,1,0,147815,97,2,0
0,95,3,0,109217,87,4,1
3,98,1,0,122887,57,3,0
7,99,1,0,134386,93,2,0
0,91,3,0,99000,84,5,1
0,94,4,0,131973,93,5,1
0,93,2,0,110551,87,4,1
4,98,1,0,118229,89,3,0
3,95,1,0,120748,88,3,0
0,91,2,0,93023,82,4,1
0,88,3,1,92178,34,6,1
0,88,5,0,84884,80,7,1
2,96,1,0,107956,85,3,0
3,97,1,0,120437,89,3,0
2,90,2,0,83019,44,4,1
2,98,1,0,147804,97,2,0
30,99,1,0,144952,95,2,0
0,97,2,0,121063,89,4,0
50,99,1,0,144991,94,1,0
0,92,4,0,96834,83,5,1
0,93,3,2,90705,1,6,1
0,87,2,3,91944,1,7,1
0,90,4,0,98186,84,6,1
1,94,2,0,104222,85,4,1
5,93,1,0,116676,88,2,0
0,98,2,0,135261,93,3,0
0,92,3,0,99720,22,5,1
0,91,4,2,108058,87,7,1
2,98,1,0,110589,43,3,0
0,88,3,0,92938,83,6,1
5,98,1,0,134402,93,2,0
32,99,1,0,153372,98,1,0
1,93,2,1,110235,87,4,1
1,95,1,2,116946,88,4,0
9,98,1,0,126002,90,2,0
0,98,2,0,138209,94,3,0
0,91,4,0,97284,84,6,1
0,90,4,0,102763,85,5,1
4,98,1,0,127393,90,2,0
0,91,2,0,95243,83,5,1
0,93,2,1,95409,83,5,1
0,93,2,2,105689,86,4,1
1,90,1,1,104033,86,4,1
0,92,3,1,111185,88,5,1
0,91,5,0,89422,81,7,1
2,97,1,0,124389,90,3,0
0,91,2,0,95435,83,5,1
0,86,2,0,81243,13,4,1
0,94,4,1,118456,90,6,1
0,89,4,0,95151,82,7,1
3,98,1,0,127240,91,3,0
16,99,1,0,114150,87,2,0
0,93,3,0,94565,82,5,1
0,92,3,0,94006,82,5,1
1,89,2,0,80270,78,6,1
0,96,2,0,110570,24,4,1
4,94,1,1,131205,92,3,0
0,88,3,1,100649,85,6,1
0,97,3,0,122746,91,4,1
2,89,1,2,95751,83,4,1
0,88,4,0,87361,1,7,1
0,94,4,1,105770,85,6,1
0,98,2,0,134384,93,3,0
5,97,1,0,129881,92,3,0
1,88,2,1,93802,83,5,1
0,88,3,1,77254,77,6,1
0,88,3,0,88605,81,7,1
3,97,1,0,129406,89,3,0
0,98,2,0,125794,91,3,0
0,89,4,0,91913,82,6,1
10,96,1,0,99763,52,3,0
2,97,1,1,130805,92,2,0
5,97,1,0,125302,91,3,0
0,90,4,0,82075,52,5,1
0,94,3,1,124207,91,5,1
0,93,3,0,107816,87,5,1
4,96,1,0,124341,91,3,0
0,91,3,0,103825,85,5,1
10,98,1,0,124575,89,2,0
0,94,3,0,100405,84,5,1
0,98,2,0,140536,95,3,0
4,93,1,0,111842,88,3,1
0,89,2,1,97912,84,5,1
0,88,4,0,93472,83,7,1
2,96,1,1,122718,3,3,0
0,90,4,0,97637,83,5,1
3,95,1,1,126886,91,3,0
2,96,1,2,139368,95,3,0
2,97,1,0,121862,90,3,0
1,97,1,1,125157,91,3,0
0,87,2,0,96787,84,5,1
0,87,3,0,89636,81,6,1
0,92,3,1,111335,88,6,1
0,96,2,1,135849,94,4,0
3,96,1,0,126729,91,3,0
0,97,2,0,137848,36,3,0
0,87,3,0,71609,75,5,1
0,96,2,0,127415,11,3,0
0,89,3,2,89880,82,7,1
30,99,1,0,131479,91,2,0
0,88,3,0,93329,83,6,1
7,97,1,0,123574,90,2,0
1,96,2,1,112256,49,4,1
0,87,2,1,89669,82,5,1
0,93,3,0,115405,89,5,1
3,95,1,0,118088,89,3,0
0,90,3,2,98742,83,6,1
2,98,1,0,132033,92,3,0
0,97,2,0,134856,94,3,0
12,99,1,0,125518,90,2,0
2,96,1,0,118969,89,3,0
0,97,2,0,100773,82,4,0
0,89,5,3,97466,84,8,1
0,95,5,0,120772,90,6,1
3,95,1,2,123634,89,3,1
1,94,1,4,100355,84,5,1
0,91,4,0,89713,81,6,1
0,89,3,2,103696,86,7,1
1,93,2,1,106059,86,5,1
0,98,2,0,152624,98,3,0
4,97,1,0,129118,92,2,0
0,90,5,0,95322,82,7,1
0,92,6,0,111049,88,7,1
0,88,3,1,92374,14,6,1
9,99,1,0,124426,91,2,0
0,95,3,0,105593,84,5,1
1,91,2,1,96992,84,5,1
0,95,3,0,117662,88,5,1
0,97,2,0,117264,88,3,0
0,89,3,0,89223,80,6,1
0,87,5,0,88606,81,8,1
7,98,1,0,130395,92,2,0
0,87,3,0,95842,84,6,1
0,97,2,0,112783,87,3,0
0,91,4,0,102070,85,6,1
0,87,3,0,75242,77,5,1
0,90,4,0,94406,82,6,1
0,93,4,1,114733,87,6,1
1,83,2,0,74976,10,5,1
3,90,1,0,96123,84,4,1
0,90,2,0,82601,40,5,1
0,90,4,0,77162,76,6,1
5,97,1,0,110048,85,3,0
1,91,1,3,93604,12,5,1
0,91,4,0,97308,84,6,1
0,90,4,2,94286,83,7,1
3,88,2,0,89746,82,4,1
0,88,2,0,95322,7,5,1
3,98,1,0,134891,93,3,0
10,99,1,0,135983,92,2,0
5,97,1,0,138270,94,2,0
16,99,1,0,104986,85,2,0
0,92,3,2,98214,83,5,1
2,90,2,0,91617,81,4,1
1,94,2,0,110089,29,4,1
1,97,2,0,132641,92,3,0
0,93,4,0,120458,90,5,1
0,88,5,1,86400,79,8,1
0,89,3,0,93468,3,6,1
5,98,1,0,132363,92,2,0
0,91,4,0,98619,83,6,1
0,97,2,0,143743,96,3,0
2,94,1,0,106984,84,3,0
1,97,1,1,126728,92,3,0
0,93,5,1,111357,87,7,1
0,92,6,0,109106,87,7,1
10,98,1,0,118760,89,2,0
7,99,1,0,133641,93,2,0
4,96,1,0,118398,89,3,0
0,94,2,1,109991,87,4,1
1,98,1,1,131996,93,3,0
2,89,1,0,84022,79,5,1
4,98,1,0,139641,94,3,0
2,96,1,0,116808,89,3,0
10,98,1,0,123910,89,2,0
0,90,4,0,91977,82,6,1
2,96,1,2,129766,92,3,0
11,99,1,0,134217,92,2,0
1,86,2,4,80021,10,5,1
1,97,2,0,126361,90,3,0
0,83,4,2,79150,78,8,1
1,96,2,1,121322,90,4,1
0,86,3,3,92084,82,8,1
1,98,1,1,137975,94,3,0
11,99,1,0,135414,93,2,0
0,94,2,0,105038,86,4,1
0,93,3,1,113555,14,5,1
3,92,1,0,107173,87,4,1
0,91,3,0,103476,86,5,1
0,90,4,0,94231,83,5,1
10,99,1,0,126092,91,2,0
4,98,1,0,126900,91,2,0
1,91,2,1,93116,83,5,1
0,92,4,0,109168,86,5,1
2,89,1,2,104519,5,5,1
0,95,2,1,106761,86,4,1
0,89,2,2,93509,81,5,1
0,98,2,0,128830,92,3,0
0,93,3,1,95687,83,6,1
0,89,2,0,85763,79,5,1
0,92,4,0,98408,84,6,1
0,93,4,0,100917,84,5,1
0,92,3,1,103843,86,6,1
0,93,3,0,105610,4,5,1
0,91,4,0,97646,1,7,1
0,94,4,0,112449,87,6,1
0,88,2,1,82765,78,5,1
1,97,1,2,143348,96,3,0
1,96,1,1,122793,90,3,0
0,90,4,0,95565,83,6,1
4,88,1,1,90982,82,5,1
1,97,1,2,130832,92,3,0
0,88,2,3,90469,81,6,1
0,91,4,0,91729,82,6,1
0,90,3,0,75687,77,5,1
1,94,2,1,103133,84,4,1
0,92,4,0,104695,86,6,1
15,99,1,0,135427,93,2,0
2,96,1,1,136403,94,3,0
7,97,1,0,128302,92,2,0
5,98,1,0,110020,84,2,0
0,95,2,0,112221,87,4,0
1,81,2,0,75431,76,6,1
11,99,1,0,128032,90,2,0
2,96,1,0,116062,87,3,0
0,91,3,0,98249,84,5,1
0,93,2,0,103842,86,4,1
0,98,2,0,119587,87,3,0
0,92,3,0,97630,83,5,1
12,99,1,0,123779,90,2,0
2,94,1,0,99741,26,3,1
3,98,1,0,141894,95,2,0
0,98,2,0,131024,91,3,0
10,99,1,0,130810,92,2,0
0,90,3,0,92082,82,6,1
2,91,1,1,106940,87,4,1
1,97,2,0,119136,90,3,0
0,93,3,3,108478,87,5,1
0,97,2,0,99618,82,4,0
1,90,2,0,103213,86,3,1
0,85,3,0,77519,78,5,1
0,86,5,1,68795,8,9,1
9,99,1,0,132174,92,2,0
2,97,1,0,121877,90,3,0
0,90,6,0,94522,82,8,1
0,89,2,2,87144,80,6,1
1,91,4,0,108219,87,5,1
3,95,1,2,125292,90,3,0
0,91,3,0,97301,84,5,1
1,90,2,0,89524,81,5,1
2,91,2,0,96062,83,4,1
0,88,3,2,87157,2,7,1
0,98,2,0,121916,89,3,0
0,89,3,1,99017,85,5,1
0,96,2,0,107156,86,4,0
2,96,1,0,118275,89,3,0
0,97,2,0,124572,90,3,0
0,85,4,5,90659,82,9,1
0,88,4,0,80970,3,7,1
3,95,1,0,122840,91,3,0
2,95,1,0,119437,89,4,0
0,90,3,0,84360,79,4,1
0,89,2,2,103946,85,5,1
10,98,1,0,122826,89,2,0
5,97,1,0,120868,87,3,0
1,96,1,2,120224,90,4,1
1,96,2,0,113460,10,3,0
12,97,1,0,116576,87,2,0
0,91,4,0,108433,86,6,1
0,93,2,0,104412,22,4,1
0,91,3,2,92932,83,6,1
2,97,1,0,122832,91,3,0
0,90,2,2,96688,84,5,1
6,96,1,0,124010,90,3,0
0,89,4,0,87509,80,7,1
0,92,3,2,89079,16,6,1
3,86,1,0,86908,81,4,1
3,93,1,0,100842,85,3,1
0,89,3,1,76635,76,6,1
2,92,1,1,102876,40,4,1
6,98,1,0,127187,91,2,0
0,89,3,0,93695,82,5,1
4,98,1,0,131398,92,2,0
2,96,1,0,110426,87,3,0
0,93,5,0,107174,86,7,1
2,91,1,1,95205,83,3,1
0,95,3,0,113221,88,5,1
0,89,3,0,68357,73,5,1
8,97,1,0,113327,65,3,0
0,97,2,0,120676,89,3,0
1,97,1,1,122056,90,3,0
0,91,4,0,100709,85,7,1
0,91,4,1,88332,14,6,1
0,92,4,2,103388,12,6,1
0,98,2,0,136858,92,3,0
6,97,1,0,118000,89,2,0
2,98,1,0,139039,94,3,0
0,88,5,0,79920,77,7,1
2,96,1,0,113478,87,3,0
0,98,2,0,151467,97,3,0
6,99,1,0,135186,94,2,0
3,95,1,0,115015,88,3,1
4,97,1,0,132945,93,3,0
0,94,2,0,118719,90,3,0
12,99,1,0,135845,94,2,0
0,95,2,0,116672,89,4,1
0,92,4,1,115357,89,7,1
0,97,2,0,116170,88,3,0
2,93,2,0,105560,86,3,1
1,97,1,1,132152,92,3,0
0,91,2,0,100131,84,4,0
0,91,2,1,100323,1,5,1
3,95,1,0,121554,90,3,0
4,97,1,0,113938,88,3,0
0,91,4,1,94504,16,6,1
0,86,2,0,81426,79,5,1
1,97,1,1,116447,88,3,0
5,98,1,0,137383,94,2,0
0,88,2,0,96759,84,4,1
5,96,1,0,130525,92,2,0
4,98,1,0,136947,94,3,0
0,93,4,0,109504,86,5,1
1,97,2,0,109780,86,3,0
0,89,4,0,98498,83,6,1
0,87,4,0,92961,83,7,1
0,95,3,0,107565,85,5,1
1,97,2,0,148475,97,3,0
0,89,2,2,101047,85,6,1
1,96,1,1,116318,89,3,0
0,98,2,0,128439,32,3,0
3,98,1,0,116806,87,3,0
0,90,3,0,86652,80,5,1
0,90,2,0,94319,83,5,1
0,89,2,3,87578,81,6,1
0,98,2,0,129163,91,3,0
2,96,1,0,131646,54,3,0
0,91,2,2,102838,85,5,1
0,98,2,0,118532,88,3,0
0,91,5,0,98931,2,7,1
2,96,1,0,137169,94,3,0
1,91,3,0,100758,85,5,1
2,98,1,0,122817,90,3,0
0,91,3,0,87271,79,5,1
0,88,2,2,88160,79,6,1
1,98,1,1,128452,92,3,0
0,92,2,0,105965,86,5,1
0,96,2,1,114804,88,4,0
0,88,2,0,94943,83,5,1
0,95,3,0,117906,89,5,1
1,93,2,0,99623,84,4,1
0,93,2,0,102810,83,4,1
2,95,1,0,123385,90,4,0
1,82,2,0,69942,75,6,1
0,89,3,2,97384,50,7,1
8,99,1,0,132672,92,2,0
12,99,1,0,137243,94,2,0
0,96,2,0,113238,23,4,0
3,97,1,0,136038,93,3,0
2,98,1,0,134320,16,2,0
0,88,4,0,99908,85,5,1
3,98,1,0,126233,91,3,0
2,95,1,0,124630,90,3,0
6,98,1,0,128221,92,2,0
11,99,1,0,133845,93,2,0
0,97,2,0,108923,85,3,0
2,97,1,0,122135,90,3,0
1,91,1,1,104624,86,4,1
1,86,3,1,95497,83,6,1
3,98,1,0,143640,95,2,0
0,89,3,1,94904,82,6,1
12,99,1,0,144088,95,2,0
6,93,1,0,113742,88,2,0
1,84,3,0,81819,79,5,1
0,95,3,0,101099,85,4,1
9,99,1,0,128764,91,2,0
0,89,2,2,93399,83,5,1
0,93,3,0,111712,88,5,1
0,92,2,0,108822,12,4,1
2,96,1,0,122187,87,3,0
2,93,2,0,105295,86,4,1
2,90,2,0,96469,82,4,1
0,89,2,1,87249,80,5,1
0,88,4,0,95760,83,6,1
1,97,2,0,130465,91,2,0
0,97,2,0,130895,93,3,0
5,94,1,0,101626,85,3,1
0,93,3,0,122028,91,5,1
1,92,3,0,86303,8,5,1
0,98,2,0,130516,91,2,0
7,96,1,0,102122,84,3,0
2,98,1,0,139212,91,3,0
1,89,2,0,84508,4,4,1
0,93,3,0,113875,88,5,1
0,89,2,0,83922,80,5,1
0,86,4,0,74500,76,6,1
0,90,2,4,83987,79,6,1
0,92,2,3,88959,81,5,1
0,93,2,1,110405,61,5,1
4,97,1,0,139245,95,2,0
1,97,2,0,107430,87,3,0
5,96,1,0,123777,91,2,0
0,96,3,0,106943,86,4,1
0,92,3,0,94888,83,4,1
0,97,2,0,126966,91,3,1
10,98,1,0,116756,89,2,0
0,92,2,1,93048,81,4,1
11,99,1,0,137467,94,2,0
0,93,3,0,95016,82,4,1
5,97,1,0,124185,91,2,0
3,96,1,0,125176,90,3,0
0,87,2,1,65785,71,5,1
3,96,1,0,123926,90,3,0
0,92,2,2,122097,91,5,1
1,92,2,3,114482,89,5,1
0,90,5,0,94776,82,7,1
0,98,2,0,141587,94,3,0
0,90,2,0,88471,81,4,1
0,89,5,0,84564,80,7,1
1,89,2,2,106120,87,6,1
1,97,1,2,113114,87,3,0
3,96,1,0,124420,90,3,0
2,98,1,0,119550,47,3,0
2,96,1,0,120501,89,3,0
0,87,3,1,99332,84,5,1
2,96,1,0,117239,88,3,0
4,98,1,0,138697,95,2,0
0,91,3,1,104704,86,6,1
0,98,2,0,144806,95,3,0
0,88,5,0,77047,77,7,1
0,91,3,0,95717,83,5,1
2,98,1,0,137210,92,2,0
0,98,2,0,128964,90,3,0
1,95,2,0,108058,86,3,1
1,92,1,1,100183,85,4,1
3,98,1,0,138862,94,2,0
8,97,1,0,118940,89,3,0
2,97,1,1,118483,89,3,0
0,92,3,1,107158,87,5,1
0,97,2,0,110962,85,3,0
0,86,2,0,80129,78,5,1
0,95,2,0,100155,83,4,1
0,91,2,0,83315,79,5,1
1,97,1,2,116403,87,3,0
7,96,1,0,112267,88,3,1
1,90,3,0,106006,86,5,1
0,84,5,0,67941,15,7,1
8,99,1,0,130127,92,2,0
1,95,1,1,110473,87,4,0
0,98,2,0,129741,91,3,0
1,97,1,1,127261,91,2,0
2,93,1,3,102565,22,4,1
0,94,3,0,114381,7,5,1
0,91,4,0,89963,81,6,1
0,89,2,2,94933,83,6,1
2,96,1,1,108729,86,3,0
0,96,2,0,124498,69,4,0
0,95,4,0,123661,91,5,1
0,93,2,0,104738,85,3,1
0,88,4,1,88769,81,7,1
5,97,1,0,124004,90,2,0
4,97,1,0,131753,91,2,0
0,92,3,0,95824,83,5,1
20,99,1,0,122416,31,2,0
2,94,1,2,107960,87,4,1
0,94,3,1,97711,83,5,1
0,90,3,1,96007,84,5,1
0,91,3,1,101676,84,6,1
5,96,1,0,120104,67,3,0
0,92,3,1,112630,86,4,1
0,91,3,0,102067,85,5,1
0,91,3,0,109476,87,5,1
0,95,4,0,135661,93,4,0
6,91,1,0,111405,88,3,1
1,97,2,0,122935,90,2,0
0,89,4,1,94699,2,7,1
0,89,3,0,87151,81,5,1
1,91,2,2,95690,83,5,1
1,91,3,2,112651,88,5,1
7,98,1,0,119838,90,3,0
4,96,1,0,126897,91,2,0
0,92,2,0,105123,78,5,1
0,96,2,0,123334,91,3,0
3,96,1,1,133176,93,2,0
0,91,2,0,92171,15,4,1
0,92,4,0,86003,79,6,1
0,91,3,1,108655,87,6,1
6,97,1,0,132492,93,2,0
0,96,2,0,113292,88,3,0
7,95,1,0,117717,89,2,0
8,96,1,0,112180,38,3,0
13,98,1,0,110610,86,2,0
0,89,5,3,89762,81,8,1
1,98,1,1,152117,98,2,0
8,99,1,0,128837,92,2,0
0,90,2,1,95764,83,6,1
0,84,4,0,80234,79,8,1
0,93,3,0,97310,39,5,1
0,94,2,0,113167,87,3,0
1,96,1,1,103278,85,3,1
3,97,1,0,133448,91,3,0
2,96,1,0,127852,92,3,0
0,98,2,0,122619,18,3,0
6,98,1,0,126864,90,3,0
0,85,3,0,93871,83,5,1
1,87,2,0,94204,83,5,1
0,92,2,0,99998,85,4,1
3,98,1,0,120086,89,3,0
1,91,2,1,93120,83,5,1
0,92,2,1,94720,83,4,1
0,92,2,0,100159,84,4,1
0,92,4,1,113842,88,7,1
0,98,2,0,132458,92,3,0
1,98,1,1,129474,90,3,0
0,93,4,0,98961,84,6,1
0,92,3,0,107645,87,5,1
2,96,1,0,123180,90,3,0
0,92,3,1,102795,86,6,1
0,91,6,0,80173,15,7,1
0,94,2,0,113737,88,4,1
1,98,1,1,141483,94,3,0
4,97,1,0,137130,94,2,0
5,98,1,0,119263,89,3,0
